split,engine_id,cycle,label,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,latent_33,latent_34,latent_35,latent_36,latent_37,latent_38,latent_39,latent_40,latent_41,latent_42,latent_43,latent_44,latent_45,latent_46,latent_47,latent_48,latent_49,latent_50,latent_51,latent_52,latent_53,latent_54,latent_55,latent_56,latent_57,latent_58,latent_59,latent_60,latent_61,latent_62,latent_63,logvar_0,logvar_1,logvar_2,logvar_3,logvar_4,logvar_5,logvar_6,logvar_7,logvar_8,logvar_9,logvar_10,logvar_11,logvar_12,logvar_13,logvar_14,logvar_15,logvar_16,logvar_17,logvar_18,logvar_19,logvar_20,logvar_21,logvar_22,logvar_23,logvar_24,logvar_25,logvar_26,logvar_27,logvar_28,logvar_29,logvar_30,logvar_31,logvar_32,logvar_33,logvar_34,logvar_35,logvar_36,logvar_37,logvar_38,logvar_39,logvar_40,logvar_41,logvar_42,logvar_43,logvar_44,logvar_45,logvar_46,logvar_47,logvar_48,logvar_49,logvar_50,logvar_51,logvar_52,logvar_53,logvar_54,logvar_55,logvar_56,logvar_57,logvar_58,logvar_59,logvar_60,logvar_61,logvar_62,logvar_63,attention_mean
train,59,72,normal,0.0925126,-0.08387468,0.026422538,-0.17627046,-0.12592387,0.11179729,-0.19765508,-0.14554667,-0.07470304,0.025197923,0.14517418,-0.20837073,-0.08445495,-0.17339838,0.23704141,-0.16342159,-0.0481808,-0.06673922,-0.11170851,-0.050765604,0.13758132,-0.01652415,-0.009809084,-0.14878204,-0.11245352,0.31804785,-0.07386829,-0.03389266,0.05151818,0.01920322,-0.19482261,-0.090688765,0.1599461,0.13831343,-0.14824459,-0.03667212,-0.028177664,-0.008986324,-0.2413784,0.02357309,-0.2356216,0.051343624,0.069869705,-0.08105539,0.019887466,-0.034791775,-0.024236497,0.13084543,0.023019347,-0.021717414,-0.1169058,-0.064101204,0.075822964,0.047101133,-0.14824519,0.06428468,0.18218827,0.14245608,-0.18631455,-0.10482588,0.1235005,-0.07282251,-0.1522584,-0.04790498,-0.119618475,0.07303563,0.0051009506,-0.05876775,0.08519325,-0.032552525,-0.026286788,0.015706003,-0.07088542,-0.14832108,-0.1094794,-0.21375668,0.0625177,0.083526134,0.16768998,0.05673912,-0.07796203,-0.21192606,-0.005567558,-0.08205607,-0.0907645,0.20025373,-0.054595985,0.038155805,0.0339386,-0.013723588,0.07099107,-0.09315915,-0.09826237,-0.19120261,0.07167141,-0.05342681,0.02667066,-0.02738287,0.015704012,0.04640027,-0.074599564,0.012500815,0.110495865,0.14664945,0.24614939,-0.05922302,0.19446966,0.13424861,0.035145927,-0.0913523,-0.09549669,-0.031641066,-0.13163461,0.027272541,-0.023655623,-0.059868142,-0.17974788,0.04988949,-0.13364565,-0.03263169,-0.034167856,0.13417773,0.05657025,-0.025220077,0.005785376,0.035336874,0.094546795,0.13304567,0.02
train,59,73,normal,0.09276989,-0.08397507,0.026523534,-0.17585382,-0.125905,0.11187502,-0.19726664,-0.14586997,-0.07494644,0.025322247,0.14512637,-0.20835634,-0.08455228,-0.17373458,0.23685369,-0.16339558,-0.04818225,-0.06649767,-0.11153771,-0.051193222,0.13785914,-0.016385233,-0.00996919,-0.14890093,-0.1127719,0.31783172,-0.073707566,-0.034029886,0.051530827,0.019448768,-0.19486225,-0.09059273,0.15988961,0.13852385,-0.14802983,-0.03652126,-0.02802938,-0.008727089,-0.24156296,0.023442833,-0.23546448,0.05134958,0.06967017,-0.080746934,0.020069547,-0.03496003,-0.024184082,0.1306979,0.02321906,-0.02193977,-0.11669802,-0.06397838,0.075889036,0.047025047,-0.14795557,0.06415938,0.18223661,0.14237449,-0.18633887,-0.10464183,0.1235744,-0.07253169,-0.15234548,-0.047447324,-0.1194706,0.072898164,0.004977502,-0.058494918,0.08558035,-0.032408293,-0.02616074,0.015579309,-0.07047877,-0.14849588,-0.1095731,-0.21371436,0.06220926,0.08392772,0.16764215,0.056414768,-0.07821183,-0.21236153,-0.005820323,-0.08196466,-0.09101504,0.20040023,-0.05435545,0.038203616,0.03421683,-0.013986176,0.07103586,-0.093295656,-0.097994484,-0.19142821,0.07136236,-0.05351412,0.02679113,-0.027262142,0.015748296,0.046304323,-0.07436755,0.012578413,0.11072443,0.14626887,0.24632278,-0.059008196,0.19432291,0.13396421,0.03498401,-0.09116741,-0.09524694,-0.03151481,-0.13183852,0.027144175,-0.023890503,-0.059557833,-0.17966612,0.049508136,-0.13365513,-0.032814927,-0.034008548,0.1342103,0.05691087,-0.0249894,0.00585535,0.03581647,0.0945763,0.13327554,0.02
train,59,74,normal,0.09271839,-0.08397728,0.02646207,-0.17595327,-0.1259464,0.11183572,-0.1973583,-0.1458028,-0.07489916,0.025287043,0.14512412,-0.2083678,-0.08450045,-0.17368206,0.23689401,-0.16343479,-0.048165068,-0.06651427,-0.11159952,-0.05114827,0.13777725,-0.016382191,-0.009923503,-0.14889117,-0.11268668,0.31786227,-0.07378164,-0.03402134,0.051505033,0.019389395,-0.19482717,-0.09058448,0.15994719,0.13842413,-0.14801967,-0.036524378,-0.02809608,-0.008784287,-0.24152133,0.023506872,-0.23553687,0.05132684,0.069709234,-0.08085415,0.020025998,-0.034886166,-0.024172049,0.13073856,0.023175616,-0.021910893,-0.116735704,-0.06399147,0.07586875,0.04701192,-0.14803617,0.06420669,0.18222779,0.14239869,-0.18628705,-0.10469215,0.12356582,-0.07262106,-0.15232417,-0.04756432,-0.11951563,0.072968446,0.0050310194,-0.058546603,0.085515305,-0.03245362,-0.026172832,0.01558169,-0.07055907,-0.14844066,-0.10956229,-0.2137647,0.062264055,0.08384374,0.16770482,0.05650185,-0.07811263,-0.21226314,-0.0057878196,-0.08200709,-0.09097369,0.20039666,-0.05440038,0.038166948,0.034143977,-0.013886003,0.07103895,-0.093260095,-0.09809011,-0.19134475,0.07145344,-0.053477257,0.02680565,-0.027308667,0.015761407,0.046302892,-0.07443619,0.0125532895,0.11065076,0.1463337,0.24628797,-0.059102334,0.19437584,0.13407187,0.034974862,-0.09121034,-0.09531589,-0.03157648,-0.13177866,0.02717949,-0.023855932,-0.05967459,-0.17965154,0.049611706,-0.13367641,-0.032806553,-0.034059174,0.13424215,0.056830242,-0.025032088,0.0058187335,0.03573399,0.09459497,0.13321239,0.02
train,59,75,normal,0.09213108,-0.08373444,0.026256222,-0.17688641,-0.12596953,0.11166946,-0.19823007,-0.14506805,-0.07434582,0.025012081,0.1452379,-0.20839399,-0.08430046,-0.17291269,0.23731026,-0.16347471,-0.048171293,-0.06707534,-0.11197089,-0.05016104,0.13714801,-0.01671676,-0.00956592,-0.14861614,-0.111965,0.31835783,-0.074127376,-0.033701956,0.05148753,0.018836863,-0.19475058,-0.09081723,0.16005227,0.1379679,-0.14853278,-0.036877695,-0.028416865,-0.009372629,-0.24110092,0.023784649,-0.2358681,0.05132479,0.070164,-0.08153412,0.019615818,-0.034525685,-0.024299596,0.13106509,0.02272183,-0.021403175,-0.11721099,-0.06427572,0.075720735,0.04720018,-0.14869031,0.064477056,0.18211988,0.14257947,-0.1862506,-0.10510228,0.12339503,-0.07326705,-0.15212956,-0.048595507,-0.11983763,0.07326241,0.0053065196,-0.059167035,0.08461952,-0.03277239,-0.026466474,0.015883189,-0.07148212,-0.14804988,-0.1093421,-0.21383789,0.062969394,0.08293657,0.16778857,0.057223305,-0.07756983,-0.21127754,-0.005201731,-0.08220342,-0.09040079,0.20005018,-0.05495315,0.038067084,0.03352091,-0.01330292,0.07093011,-0.0929501,-0.09867746,-0.19084543,0.072141826,-0.053291243,0.026507962,-0.02757286,0.015657594,0.046539873,-0.0749586,0.012378715,0.11015096,0.14719705,0.24589151,-0.059568167,0.19469446,0.13469473,0.035362545,-0.09162439,-0.095870376,-0.031847484,-0.13132432,0.027459685,-0.023319446,-0.06035816,-0.17984018,0.050460428,-0.13364622,-0.032377884,-0.034408104,0.1341439,0.056057476,-0.025556285,0.0056690015,0.034644514,0.0945127,0.13269323,0.020000003
train,59,76,normal,0.09227152,-0.0837841,0.026321236,-0.17665905,-0.12594852,0.1117195,-0.19801784,-0.1452446,-0.07447716,0.02508147,0.14521569,-0.20838535,-0.08436019,-0.17308915,0.23721275,-0.16345157,-0.048176788,-0.066955805,-0.11187188,-0.050377876,0.13731174,-0.016648855,-0.009657174,-0.14867537,-0.11214845,0.31824565,-0.07402729,-0.033769708,0.051501576,0.018972605,-0.19478041,-0.09077291,0.1600087,0.13810241,-0.14843336,-0.03680576,-0.028324684,-0.009230353,-0.24120408,0.023702702,-0.23577365,0.051333886,0.07005649,-0.08135281,0.019716779,-0.034628168,-0.024279073,0.13098349,0.02283198,-0.02151609,-0.11709962,-0.06421268,0.075759895,0.047166623,-0.14852323,0.06440447,0.1821441,0.14253345,-0.18627986,-0.10499982,0.123432904,-0.07310031,-0.15217721,-0.04833888,-0.11975612,0.07317364,0.0052262843,-0.059020873,0.08483073,-0.032689396,-0.026401766,0.015820548,-0.071263,-0.14815265,-0.10939223,-0.21380416,0.06280412,0.08315316,0.16774637,0.057043895,-0.07771923,-0.2115172,-0.005334612,-0.08214646,-0.09053351,0.20012257,-0.054821603,0.038103245,0.033676025,-0.013464585,0.07095096,-0.093028344,-0.098520875,-0.19098155,0.0719658,-0.05334275,0.026564162,-0.027500544,0.015671356,0.04648982,-0.07482326,0.012424983,0.110280514,0.14699823,0.24598712,-0.05943521,0.19461,0.1345251,0.035287935,-0.091524296,-0.09573176,-0.031767182,-0.13144052,0.0273914,-0.023440845,-0.060171448,-0.17981172,0.050248247,-0.13364378,-0.032467842,-0.034318574,0.1341528,0.056247897,-0.025433298,0.0057147145,0.0348965,0.094523266,0.13282537,0.020000003
train,59,77,normal,0.092635244,-0.083926365,0.026464026,-0.17607638,-0.12592152,0.11182954,-0.19747318,-0.1457011,-0.074817576,0.025255188,0.14514975,-0.20836346,-0.08449491,-0.17356065,0.23695412,-0.16341509,-0.048177436,-0.066621475,-0.11163385,-0.050975334,0.13771084,-0.016454356,-0.009881653,-0.14883785,-0.11260064,0.31794432,-0.07379762,-0.033958986,0.051521726,0.01931706,-0.19483525,-0.09063913,0.15992208,0.13840511,-0.14813596,-0.03659824,-0.028114222,-0.008861549,-0.24146341,0.023517221,-0.23555386,0.05134415,0.069771215,-0.080917,0.019970162,-0.034864426,-0.024206188,0.13077852,0.023112003,-0.021822408,-0.1168068,-0.06404394,0.07585231,0.047059886,-0.14811227,0.06422702,0.18221383,0.14241749,-0.18631908,-0.104740046,0.123537555,-0.07268918,-0.15230018,-0.04769,-0.11955264,0.07297842,0.005044654,-0.05863903,0.085378215,-0.03248913,-0.02622623,0.015640251,-0.070692584,-0.14839992,-0.1095225,-0.213743,0.062370047,0.083714925,0.16767631,0.056588978,-0.07807283,-0.21213238,-0.005687982,-0.082016364,-0.09088218,0.20032656,-0.054483034,0.038174592,0.03406931,-0.013840284,0.07101643,-0.09322168,-0.09813997,-0.19130379,0.07152927,-0.053464554,0.026734699,-0.027328819,0.01572699,0.04635091,-0.07449188,0.012536094,0.11059658,0.14646867,0.24622983,-0.05912911,0.19440362,0.13412142,0.035062943,-0.09126418,-0.09538102,-0.03158677,-0.13172837,0.027212914,-0.023769394,-0.059728436,-0.17970608,0.049713146,-0.1336501,-0.032722764,-0.034094036,0.13420108,0.05673012,-0.02510917,0.005815855,0.035564683,0.09456436,0.13315064,0.02
train,59,78,normal,0.09256324,-0.083886534,0.026457444,-0.17618239,-0.1259057,0.11182177,-0.19757345,-0.14561152,-0.07475107,0.025227152,0.1451688,-0.20836571,-0.08448569,-0.17345876,0.23700443,-0.16340354,-0.04818821,-0.06670308,-0.11166456,-0.050834704,0.1376464,-0.016507534,-0.00984668,-0.14880092,-0.11252555,0.31801036,-0.0738209,-0.03391307,0.05152909,0.019255273,-0.19484077,-0.090679675,0.15991896,0.13837662,-0.1482225,-0.03665283,-0.028134475,-0.008934423,-0.24141742,0.023533693,-0.23557568,0.051352885,0.069832146,-0.08097722,0.019926708,-0.034840673,-0.024234422,0.13081229,0.02306081,-0.021755265,-0.11686719,-0.064080514,0.07583986,0.04709608,-0.14817953,0.06425242,0.1821962,0.14243723,-0.18633649,-0.10478603,0.12351208,-0.07275375,-0.1522769,-0.047806077,-0.11958346,0.07299208,0.005065091,-0.058715187,0.08526617,-0.03251661,-0.026266448,0.01569026,-0.070805274,-0.14836384,-0.10949593,-0.21373355,0.0624595,0.083606794,0.16766155,0.05666797,-0.07802939,-0.2120158,-0.0056110285,-0.08202863,-0.09081116,0.20027405,-0.054549426,0.03817511,0.033999708,-0.013794266,0.07099472,-0.09318929,-0.0981953,-0.19126065,0.07159968,-0.053451326,0.026680533,-0.027351132,0.015705125,0.046388894,-0.07454498,0.012519456,0.11055219,0.14657918,0.2461848,-0.059161715,0.19443256,0.13417435,0.035130084,-0.091313735,-0.0954411,-0.03160234,-0.13168159,0.027245235,-0.02369672,-0.05978676,-0.17974377,0.049804352,-0.13364047,-0.03265755,-0.034130387,0.13416989,0.056641757,-0.02517574,0.005807992,0.035426207,0.09454447,0.13309792,0.019999998
train,59,79,normal,0.09306829,-0.08410063,0.026623826,-0.17537569,-0.12590411,0.11194803,-0.19681789,-0.14624795,-0.07522671,0.025462944,0.1450631,-0.20833178,-0.084649205,-0.1741373,0.23663074,-0.1633817,-0.048170555,-0.066204034,-0.11135723,-0.051717084,0.13816473,-0.01621661,-0.010141686,-0.14903651,-0.11311899,0.3175761,-0.07353867,-0.034194265,0.051537517,0.01972704,-0.19488594,-0.09046953,0.15982686,0.13873723,-0.1477575,-0.03633707,-0.027881611,-0.008417882,-0.24176353,0.02331019,-0.23529738,0.051350683,0.06942268,-0.08041579,0.020266194,-0.035133086,-0.024102662,0.13053375,0.023441348,-0.02220051,-0.11645494,-0.06384105,0.07595601,0.04692147,-0.14764136,0.06401275,0.1823068,0.14227636,-0.18634039,-0.10442848,0.12366707,-0.072208695,-0.15245003,-0.04692403,-0.11930767,0.072767936,0.0048488155,-0.058178183,0.086022615,-0.032258186,-0.02601429,0.015413787,-0.07000526,-0.14868158,-0.10967221,-0.21368194,0.061847575,0.0843925,0.16761722,0.05604306,-0.07847834,-0.21286596,-0.0061109513,-0.0818707,-0.091301166,0.20057887,-0.054085232,0.038241666,0.034538887,-0.01425481,0.071102805,-0.09344386,-0.09769365,-0.19166619,0.07101759,-0.053607345,0.026948426,-0.027131617,0.015812008,0.04618808,-0.07410971,0.012662016,0.1109686,0.14581883,0.24651304,-0.058786556,0.19416028,0.13365923,0.03477456,-0.090945095,-0.094959825,-0.031388897,-0.13206644,0.026990484,-0.024174534,-0.059223868,-0.1795492,0.049074702,-0.13366336,-0.033041906,-0.03382296,0.13426918,0.057297334,-0.02471307,0.005926149,0.03638027,0.09461674,0.13352302,0.02
train,59,80,normal,0.09226774,-0.0837805,0.026323993,-0.17666546,-0.12594557,0.11172003,-0.19802397,-0.14523855,-0.074473105,0.025081538,0.14521773,-0.20838605,-0.08436065,-0.17308113,0.23721719,-0.16344917,-0.048179775,-0.06696199,-0.11187175,-0.050368175,0.13730985,-0.016652048,-0.009656861,-0.14867401,-0.11214678,0.31825173,-0.07402609,-0.03376663,0.051501736,0.01896862,-0.19478124,-0.09077564,0.1600075,0.13810335,-0.1484406,-0.036810108,-0.028322462,-0.00923571,-0.2412035,0.02370217,-0.23577362,0.051336743,0.07006086,-0.08135334,0.019715153,-0.034628816,-0.024282318,0.13098559,0.022830311,-0.021511497,-0.1171039,-0.06421383,0.07576004,0.047169037,-0.14852521,0.06440644,0.1821419,0.14253457,-0.18628323,-0.1050049,0.12342961,-0.07310213,-0.1521756,-0.048344433,-0.11975767,0.07317224,0.0052253604,-0.059026565,0.08482489,-0.032688532,-0.026404582,0.015826602,-0.07126981,-0.14815125,-0.10939287,-0.21380156,0.06280938,0.083147004,0.167744,0.057048872,-0.0777199,-0.21150994,-0.0053300858,-0.08214494,-0.0905298,0.2001194,-0.054825783,0.03810522,0.03367309,-0.013465835,0.07094843,-0.093027,-0.09852359,-0.19097969,0.0719683,-0.053342912,0.026559692,-0.027501283,0.015670225,0.046493195,-0.074824736,0.012423769,0.11027942,0.1470065,0.24598584,-0.059434347,0.1946103,0.13452642,0.035294466,-0.091526724,-0.0957355,-0.031765323,-0.1314379,0.027394462,-0.023435585,-0.060171865,-0.1798151,0.050253242,-0.13364327,-0.032462344,-0.034320448,0.13414866,0.05624236,-0.025437998,0.0057155993,0.034886815,0.09452227,0.13282502,0.02
train,59,81,normal,0.09263585,-0.08392711,0.026463669,-0.17607749,-0.12592253,0.11182911,-0.19747399,-0.14570066,-0.074818276,0.025256157,0.14514947,-0.20836514,-0.08449374,-0.17356041,0.2369557,-0.16341622,-0.048178673,-0.0666199,-0.11163367,-0.0509776,0.13771075,-0.016451597,-0.009882711,-0.14884044,-0.112602204,0.31794494,-0.07379826,-0.033960417,0.051519755,0.019316409,-0.19483393,-0.0906371,0.15992539,0.1384035,-0.14813331,-0.036596924,-0.02811363,-0.008863308,-0.24146573,0.023518503,-0.23555568,0.05134456,0.06977231,-0.0809171,0.019971086,-0.034863725,-0.024206046,0.13077915,0.02311362,-0.021823626,-0.11680699,-0.064041495,0.075853005,0.04705792,-0.1481117,0.06422949,0.18221226,0.14241807,-0.18631765,-0.10474349,0.12353617,-0.07268955,-0.15229946,-0.04769068,-0.1195533,0.07297952,0.0050448105,-0.05863961,0.08538066,-0.03248742,-0.026225321,0.01564147,-0.07069206,-0.1483994,-0.10952583,-0.21374467,0.06236925,0.083715364,0.16767928,0.056590796,-0.078072265,-0.2121314,-0.0056901276,-0.08201617,-0.09088396,0.20032892,-0.05448244,0.038174316,0.034069236,-0.013841052,0.07101591,-0.09322209,-0.09814277,-0.19130154,0.07152985,-0.05346394,0.026736718,-0.02732983,0.015729053,0.046350166,-0.07449166,0.012535371,0.11059657,0.14646915,0.24623188,-0.059130184,0.1944043,0.13412386,0.035061914,-0.09126408,-0.095382564,-0.03158695,-0.13172725,0.02721509,-0.023769401,-0.059729576,-0.17970467,0.049714603,-0.1336529,-0.032723583,-0.03409531,0.13420178,0.05672924,-0.025109531,0.0058156154,0.035565093,0.09456676,0.13315251,0.02
train,59,82,normal,0.09250306,-0.083866596,0.026427079,-0.17628542,-0.12591758,0.11179823,-0.19766852,-0.14553483,-0.074692525,0.02519611,0.1451782,-0.20836891,-0.08445597,-0.17338192,0.2370503,-0.1634163,-0.048184626,-0.06675588,-0.11171073,-0.050741524,0.13757652,-0.016535684,-0.009805508,-0.14877385,-0.11244552,0.318061,-0.07386537,-0.033882692,0.051521912,0.019193914,-0.19482407,-0.09069728,0.15993696,0.13831645,-0.14826429,-0.03668487,-0.028176187,-0.008995235,-0.24137191,0.02357134,-0.23562047,0.051349767,0.0698762,-0.081058964,0.019879801,-0.034792773,-0.024241526,0.13085057,0.023012098,-0.021703549,-0.116915666,-0.06410934,0.07582157,0.047108002,-0.14825329,0.06428498,0.18218693,0.1424569,-0.18632251,-0.10483313,0.12349573,-0.07282764,-0.15225607,-0.047917593,-0.11962296,0.073034056,0.005098328,-0.058781072,0.08517514,-0.032555453,-0.026295349,0.01571586,-0.070901886,-0.14831667,-0.10947416,-0.21375015,0.06253091,0.08351008,0.16768393,0.056749195,-0.07796194,-0.211911,-0.0055524968,-0.08205435,-0.090751275,0.20024335,-0.054607943,0.0381594,0.033932474,-0.0137230735,0.07098833,-0.093154505,-0.09826493,-0.19119924,0.07167806,-0.05342694,0.02665924,-0.027383322,0.015698595,0.04640829,-0.07460337,0.012498595,0.11049032,0.14666905,0.24614212,-0.059221655,0.19447088,0.1342515,0.035161067,-0.09135664,-0.09550345,-0.031638347,-0.13162912,0.027277153,-0.023643889,-0.059869066,-0.17975743,0.049900115,-0.1336393,-0.032618567,-0.0341701,0.13416956,0.05655805,-0.025229406,0.005787984,0.03531348,0.09454149,0.13303983,0.02
train,59,83,normal,0.092823826,-0.083982095,0.026571296,-0.17575927,-0.12587878,0.11190429,-0.1971775,-0.14593974,-0.074994735,0.025355505,0.14512327,-0.20834488,-0.08459116,-0.17379537,0.23681471,-0.1633695,-0.048192486,-0.06646998,-0.11148712,-0.05125798,0.13793448,-0.016377248,-0.010009594,-0.14891416,-0.11284995,0.31779757,-0.07364614,-0.034044333,0.051548753,0.019504149,-0.19488344,-0.090589896,0.15984221,0.13860378,-0.1480205,-0.036509693,-0.027976371,-0.008667208,-0.24160188,0.023392463,-0.23540652,0.051367432,0.06962439,-0.08065562,0.020107528,-0.03501925,-0.02418425,0.13066238,0.023260754,-0.02197221,-0.11665801,-0.06396357,0.07590587,0.047025494,-0.14788401,0.064117044,0.18224953,0.1423505,-0.186373,-0.104596145,0.12358611,-0.07245142,-0.15236732,-0.047334693,-0.119432494,0.07284615,0.0049314722,-0.058442697,0.08565062,-0.032370552,-0.02614531,0.015565854,-0.070395514,-0.14854228,-0.109584704,-0.2136791,0.06214942,0.084011756,0.167602,0.05633439,-0.07829486,-0.21245992,-0.00585765,-0.08192998,-0.09105779,0.20041385,-0.054311547,0.038230095,0.034288272,-0.014069013,0.071040876,-0.09332744,-0.0979105,-0.19149682,0.071280286,-0.053544138,0.026792724,-0.027222795,0.01574382,0.04629782,-0.074304074,0.012599856,0.11078511,0.14619961,0.24635634,-0.058932,0.19427747,0.1338751,0.034977283,-0.09112167,-0.09518279,-0.03146602,-0.13189213,0.027111609,-0.023931943,-0.059458062,-0.17966893,0.04941266,-0.13363808,-0.032834366,-0.03396152,0.13419461,0.05698792,-0.024942078,0.0058855554,0.03590498,0.09456684,0.1333319,0.02
train,59,84,normal,0.09299094,-0.08406444,0.026604004,-0.17549998,-0.12589881,0.11193291,-0.19693364,-0.14615053,-0.07515232,0.025427219,0.14508155,-0.2083349,-0.08462796,-0.17402983,0.23669001,-0.16338028,-0.048175853,-0.066288196,-0.11140095,-0.05157212,0.13809079,-0.016267456,-0.0100981295,-0.14899655,-0.11303121,0.3176465,-0.07357478,-0.03414614,0.051540688,0.019654796,-0.19488269,-0.09050667,0.15983158,0.13869202,-0.14783913,-0.036391813,-0.027914416,-0.008496307,-0.24171057,0.02333842,-0.2353349,0.05135562,0.06948536,-0.08049561,0.020213192,-0.035094135,-0.024126701,0.13057613,0.023382988,-0.022126835,-0.11651889,-0.06388171,0.07593844,0.046952717,-0.14772087,0.064045936,0.18228982,0.14229965,-0.18634862,-0.10448218,0.12364236,-0.0722877,-0.15242347,-0.047055736,-0.11934951,0.072796226,0.004875943,-0.058263145,0.0859033,-0.032297,-0.026056305,0.015459873,-0.07013009,-0.14863476,-0.10964324,-0.21368283,0.061943293,0.08426978,0.16761604,0.056137368,-0.07841675,-0.21273662,-0.0060294755,-0.081891544,-0.09122172,0.20052642,-0.05415807,0.038236707,0.034459043,-0.014192771,0.0710858,-0.093405925,-0.097763784,-0.19161023,0.071103096,-0.053586,0.026900839,-0.02716114,0.015790312,0.046221368,-0.07417246,0.012641318,0.110906534,0.14594111,0.24646154,-0.058835626,0.19419912,0.13373151,0.034836765,-0.091000676,-0.09503122,-0.031415623,-0.13200925,0.027029458,-0.024098165,-0.059300683,-0.17958678,0.049184013,-0.13365388,-0.03297689,-0.033867568,0.134248,0.05719827,-0.024785545,0.005912506,0.03622832,0.094601244,0.13346007,0.02
train,59,85,normal,0.092398524,-0.08382321,0.026390683,-0.1764512,-0.12592137,0.11176933,-0.19782381,-0.14540258,-0.074594975,0.02514782,0.14519817,-0.20837535,-0.08442062,-0.17324397,0.23712459,-0.16342302,-0.048187546,-0.066854894,-0.11177513,-0.05056508,0.1374645,-0.016593795,-0.009743661,-0.14872783,-0.11231911,0.31814945,-0.07392712,-0.033827305,0.051517114,0.019096151,-0.1948117,-0.09073811,0.15995958,0.13823506,-0.1483545,-0.03674649,-0.028231312,-0.009102292,-0.24129958,0.023621166,-0.2356801,0.05134926,0.06996054,-0.0811788,0.019809205,-0.034729518,-0.024266157,0.13090795,0.022933181,-0.021614825,-0.117000185,-0.06415711,0.0757964,0.04714153,-0.14836803,0.06433502,0.18216498,0.14249003,-0.18631613,-0.10490788,0.12346402,-0.07294233,-0.15222049,-0.0481022,-0.11967896,0.07308511,0.005148165,-0.05889116,0.085017845,-0.032609545,-0.026346624,0.015771762,-0.07106592,-0.14824812,-0.10943828,-0.2137636,0.062656134,0.08334937,0.16769856,0.056878373,-0.07786592,-0.21173443,-0.005450655,-0.08208859,-0.09065157,0.20018277,-0.054705065,0.03814174,0.033820927,-0.0136211235,0.07096705,-0.09310047,-0.09837177,-0.19111043,0.071800575,-0.053394508,0.026605938,-0.02743064,0.015681418,0.04645045,-0.074696414,0.012467578,0.11040395,0.14682244,0.24607396,-0.05930411,0.19452795,0.13436276,0.03523047,-0.09143118,-0.095602706,-0.031686258,-0.13154814,0.027328502,-0.023547828,-0.05999086,-0.17979057,0.05005146,-0.13363725,-0.032542184,-0.03423352,0.13415067,0.05642042,-0.025323594,0.0057610953,0.035120226,0.09452796,0.13294968,0.020000003
train,59,86,normal,0.09297558,-0.08405117,0.026611429,-0.17551954,-0.12588665,0.11193775,-0.19695291,-0.14613092,-0.0751385,0.025423573,0.14508867,-0.20833623,-0.08463345,-0.17400381,0.23670143,-0.16337053,-0.048183583,-0.066311896,-0.11139998,-0.05153212,0.13808307,-0.016283713,-0.01009541,-0.14898832,-0.11302227,0.3176635,-0.07357101,-0.034133323,0.051546216,0.019644108,-0.19489133,-0.090520695,0.15982527,0.13869862,-0.1478681,-0.036408138,-0.027908891,-0.008513749,-0.2417048,0.023333745,-0.23533162,0.05136163,0.069502115,-0.08049739,0.020207992,-0.03509856,-0.024139613,0.13058051,0.023374889,-0.022110602,-0.116532765,-0.06388924,0.075938515,0.04696674,-0.14772834,0.06404954,0.18228278,0.1423037,-0.1863631,-0.10449133,0.12363441,-0.07229468,-0.15241808,-0.047076136,-0.11935215,0.072788365,0.0048742965,-0.058280036,0.0858791,-0.03229677,-0.026066452,0.01547778,-0.07015449,-0.14863251,-0.10963942,-0.21367243,0.061963953,0.08424756,0.16760103,0.056150764,-0.07841845,-0.2127129,-0.0060117394,-0.081888765,-0.0912069,0.20051071,-0.054170784,0.03824351,0.03444671,-0.01419593,0.07107642,-0.09340216,-0.097768985,-0.1916097,0.07111195,-0.05358728,0.02688108,-0.027161397,0.015781369,0.04623335,-0.07417903,0.012639791,0.11090526,0.14596781,0.24645457,-0.05883103,0.19420087,0.1337324,0.03486046,-0.0910119,-0.095041305,-0.031410486,-0.13200302,0.027036216,-0.024078958,-0.059301473,-0.17960206,0.049198404,-0.13365042,-0.03295672,-0.033873193,0.13423198,0.057182096,-0.024802187,0.005915669,0.036196105,0.09459306,0.13345525,0.02
