sample_id,ground_truth,prediction,anomaly_score,reconstruction_error,classification
1860,0,1,0.8110063672065735,0.8110063672065735,FP
1861,0,1,0.8048773407936096,0.8048773407936096,FP
1862,0,1,0.8159627318382263,0.8159627318382263,FP
1863,0,1,0.8004682660102844,0.8004682660102844,FP
1864,0,1,0.7619285583496094,0.7619285583496094,FP
1865,0,1,0.7488391399383545,0.7488391399383545,FP
1866,0,1,0.7491673827171326,0.7491673827171326,FP
1867,0,1,0.7412430047988892,0.7412430047988892,FP
1868,0,1,0.762338399887085,0.762338399887085,FP
1869,0,1,0.7276527285575867,0.7276527285575867,FP
1870,0,1,0.7237064242362976,0.7237064242362976,FP
1871,0,1,0.7753769159317017,0.7753769159317017,FP
1872,0,1,0.7312700152397156,0.7312700152397156,FP
1873,0,1,0.7306758761405945,0.7306758761405945,FP
1874,0,1,0.7172105312347412,0.7172105312347412,FP
1875,0,1,0.7054725885391235,0.7054725885391235,FP
1876,0,1,0.6988926529884338,0.6988926529884338,FP
1877,0,1,0.6940019726753235,0.6940019726753235,FP
1878,0,1,0.6898689270019531,0.6898689270019531,FP
1879,0,1,0.6765382885932922,0.6765382885932922,FP
1880,0,1,0.6820529699325562,0.6820529699325562,FP
1881,0,1,0.6875270009040833,0.6875270009040833,FP
1882,0,1,0.6727943420410156,0.6727943420410156,FP
1883,0,1,0.661552906036377,0.661552906036377,FP
1884,0,1,0.6594668626785278,0.6594668626785278,FP
1885,0,1,0.660673201084137,0.660673201084137,FP
1886,0,1,0.6505314707756042,0.6505314707756042,FP
1887,0,1,0.6489444971084595,0.6489444971084595,FP
1888,0,1,0.640764594078064,0.640764594078064,FP
1889,0,1,0.6328228116035461,0.6328228116035461,FP
1890,0,1,0.6451934576034546,0.6451934576034546,FP
1891,0,1,0.633948564529419,0.633948564529419,FP
1892,0,1,0.6194833517074585,0.6194833517074585,FP
1893,0,1,0.6367873549461365,0.6367873549461365,FP
1894,0,1,0.6084088683128357,0.6084088683128357,FP
1895,0,1,0.5995581150054932,0.5995581150054932,FP
1896,0,1,0.6143311858177185,0.6143311858177185,FP
1897,0,1,0.6021311283111572,0.6021311283111572,FP
1898,0,1,0.6016790866851807,0.6016790866851807,FP
1899,0,1,0.5948368906974792,0.5948368906974792,FP
1900,0,1,0.5921459197998047,0.5921459197998047,FP
1901,0,1,0.5892780423164368,0.5892780423164368,FP
1902,0,1,0.5843238830566406,0.5843238830566406,FP
1903,0,1,0.579862117767334,0.579862117767334,FP
1904,0,1,0.5700546503067017,0.5700546503067017,FP
1905,0,1,0.5754984021186829,0.5754984021186829,FP
1906,0,1,0.5595424771308899,0.5595424771308899,FP
1907,0,1,0.5765918493270874,0.5765918493270874,FP
1908,0,1,0.5450924038887024,0.5450924038887024,FP
1909,0,1,0.5383684039115906,0.5383684039115906,FP
1910,0,1,0.5485174655914307,0.5485174655914307,FP
1911,0,1,0.6414535641670227,0.6414535641670227,FP
1912,0,1,0.6378412842750549,0.6378412842750549,FP
1913,0,1,0.6356814503669739,0.6356814503669739,FP
1914,0,1,0.6419723033905029,0.6419723033905029,FP
1915,0,1,1.7307072877883911,1.7307072877883911,FP
1916,0,1,1.777495265007019,1.777495265007019,FP
1917,0,1,0.6665180921554565,0.6665180921554565,FP
1918,0,1,0.6605914831161499,0.6605914831161499,FP
1919,0,1,1.7156617641448975,1.7156617641448975,FP
1920,0,1,0.9747381806373596,0.9747381806373596,FP
1921,0,1,1.7685840129852295,1.7685840129852295,FP
1922,0,1,1.765459418296814,1.765459418296814,FP
1923,0,1,1.672581434249878,1.672581434249878,FP
1924,0,1,1.659670352935791,1.659670352935791,FP
1925,0,1,1.7537121772766113,1.7537121772766113,FP
1926,0,1,1.6891767978668213,1.6891767978668213,FP
1927,0,1,1.6810553073883057,1.6810553073883057,FP
1928,0,1,1.7412489652633667,1.7412489652633667,FP
1929,0,1,1.7168240547180176,1.7168240547180176,FP
1930,0,1,1.7638131380081177,1.7638131380081177,FP
1931,0,1,1.7034804821014404,1.7034804821014404,FP
1932,0,1,1.732418417930603,1.732418417930603,FP
1933,0,1,1.7184147834777832,1.7184147834777832,FP
1934,0,1,0.6632594466209412,0.6632594466209412,FP
1935,0,1,0.6663256883621216,0.6663256883621216,FP
1936,0,1,0.7102444171905518,0.7102444171905518,FP
1937,0,1,0.6833868622779846,0.6833868622779846,FP
1938,0,1,1.941746711730957,1.941746711730957,FP
1939,0,1,0.6487001776695251,0.6487001776695251,FP
1940,0,1,1.7857049703598022,1.7857049703598022,FP
1941,0,1,1.7270697355270386,1.7270697355270386,FP
1942,0,1,1.6761263608932495,1.6761263608932495,FP
1943,0,1,1.7358189821243286,1.7358189821243286,FP
1944,0,1,1.7631562948226929,1.7631562948226929,FP
1945,0,1,1.6797839403152466,1.6797839403152466,FP
1946,0,1,1.6939719915390015,1.6939719915390015,FP
1947,0,1,1.7373344898223877,1.7373344898223877,FP
1948,0,1,1.6712524890899658,1.6712524890899658,FP
1949,0,1,0.6976111531257629,0.6976111531257629,FP
1950,0,1,0.6680855751037598,0.6680855751037598,FP
1951,0,1,0.6846730709075928,0.6846730709075928,FP
1952,0,1,0.6679682731628418,0.6679682731628418,FP
1953,0,1,1.6257156133651733,1.6257156133651733,FP
1954,0,1,1.6567351818084717,1.6567351818084717,FP
1955,0,1,1.6402313709259033,1.6402313709259033,FP
1956,0,1,1.6197412014007568,1.6197412014007568,FP
1957,0,1,1.6076098680496216,1.6076098680496216,FP
1958,0,1,1.6935527324676514,1.6935527324676514,FP
1959,0,1,1.6953489780426025,1.6953489780426025,FP
1960,0,1,1.75712251663208,1.75712251663208,FP
1961,0,1,1.6549209356307983,1.6549209356307983,FP
1962,0,1,1.698990821838379,1.698990821838379,FP
1963,0,1,1.5895804166793823,1.5895804166793823,FP
1964,0,1,1.6806756258010864,1.6806756258010864,FP
1965,0,1,1.6908981800079346,1.6908981800079346,FP
1966,0,1,1.6034138202667236,1.6034138202667236,FP
1967,0,1,1.5482145547866821,1.5482145547866821,FP
1968,0,1,1.594362735748291,1.594362735748291,FP
1969,0,1,1.5485124588012695,1.5485124588012695,FP
1970,0,1,1.545711636543274,1.545711636543274,FP
1971,0,1,1.515154242515564,1.515154242515564,FP
1972,0,1,1.5761289596557617,1.5761289596557617,FP
1973,0,1,1.51177978515625,1.51177978515625,FP
1974,0,1,0.7599635124206543,0.7599635124206543,FP
1975,0,1,1.4754482507705688,1.4754482507705688,FP
1976,0,1,1.5527007579803467,1.5527007579803467,FP
1977,0,1,1.5136758089065552,1.5136758089065552,FP
1978,0,1,1.434314250946045,1.434314250946045,FP
1979,0,1,1.540471076965332,1.540471076965332,FP
1980,0,1,1.5555169582366943,1.5555169582366943,FP
1981,0,1,1.4464489221572876,1.4464489221572876,FP
1982,0,1,1.5961463451385498,1.5961463451385498,FP
1983,0,1,1.5423187017440796,1.5423187017440796,FP
1984,0,1,1.5192757844924927,1.5192757844924927,FP
1985,0,1,1.8401594161987305,1.8401594161987305,FP
1986,0,1,1.4229321479797363,1.4229321479797363,FP
1987,0,1,1.4710289239883423,1.4710289239883423,FP
1988,0,1,1.5388182401657104,1.5388182401657104,FP
1989,0,1,1.6569043397903442,1.6569043397903442,FP
1990,0,1,0.7834498882293701,0.7834498882293701,FP
1991,0,1,1.4472699165344238,1.4472699165344238,FP
1992,0,1,1.4392260313034058,1.4392260313034058,FP
1993,0,1,1.3739945888519287,1.3739945888519287,FP
1994,0,1,1.2977250814437866,1.2977250814437866,FP
1995,0,1,1.4047765731811523,1.4047765731811523,FP
1996,0,1,1.3051608800888062,1.3051608800888062,FP
1997,0,1,1.2618426084518433,1.2618426084518433,FP
1998,0,1,1.2874833345413208,1.2874833345413208,FP
1999,0,1,1.249659776687622,1.249659776687622,FP
2000,0,1,1.2386834621429443,1.2386834621429443,FP
2001,0,1,1.2379192113876343,1.2379192113876343,FP
2002,0,1,1.2101702690124512,1.2101702690124512,FP
2003,0,1,1.2475838661193848,1.2475838661193848,FP
2004,0,1,1.2045173645019531,1.2045173645019531,FP
2005,0,1,1.1929198503494263,1.1929198503494263,FP
2006,0,1,1.1865277290344238,1.1865277290344238,FP
2007,0,1,1.1708568334579468,1.1708568334579468,FP
2008,0,1,1.1630151271820068,1.1630151271820068,FP
2009,0,1,1.1817678213119507,1.1817678213119507,FP
2010,0,1,1.2177201509475708,1.2177201509475708,FP
2011,0,1,1.1584876775741577,1.1584876775741577,FP
2012,0,1,1.1939170360565186,1.1939170360565186,FP
2013,0,1,1.1575026512145996,1.1575026512145996,FP
2014,0,1,1.1143536567687988,1.1143536567687988,FP
2015,0,1,1.1060806512832642,1.1060806512832642,FP
2016,0,1,1.173315167427063,1.173315167427063,FP
2017,0,1,1.0972388982772827,1.0972388982772827,FP
2018,0,1,1.0812386274337769,1.0812386274337769,FP
2019,0,1,1.139082431793213,1.139082431793213,FP
2020,0,1,0.7250948548316956,0.7250948548316956,FP
2021,0,1,0.7143011689186096,0.7143011689186096,FP
2022,0,1,0.7017706036567688,0.7017706036567688,FP
2023,0,1,0.7049024105072021,0.7049024105072021,FP
2024,0,1,0.7113221883773804,0.7113221883773804,FP
2025,0,1,0.6817450523376465,0.6817450523376465,FP
2026,0,1,0.681560218334198,0.681560218334198,FP
2027,0,1,0.6900051832199097,0.6900051832199097,FP
2028,0,1,0.7010810971260071,0.7010810971260071,FP
2029,0,1,0.681003749370575,0.681003749370575,FP
2030,0,1,0.6767171621322632,0.6767171621322632,FP
2031,0,1,0.6648669242858887,0.6648669242858887,FP
2032,0,1,0.6758926510810852,0.6758926510810852,FP
2033,0,1,0.6597297787666321,0.6597297787666321,FP
2034,0,1,0.6717140674591064,0.6717140674591064,FP
2035,0,1,0.6868187189102173,0.6868187189102173,FP
2036,0,1,0.6712872385978699,0.6712872385978699,FP
2037,0,1,0.6724259853363037,0.6724259853363037,FP
2038,0,1,0.6717139482498169,0.6717139482498169,FP
2039,0,1,0.6665894389152527,0.6665894389152527,FP
2040,0,1,0.6615396738052368,0.6615396738052368,FP
2041,0,1,0.6739874482154846,0.6739874482154846,FP
2042,0,1,0.6491258144378662,0.6491258144378662,FP
2043,0,1,0.6583458781242371,0.6583458781242371,FP
2044,0,1,0.6591238379478455,0.6591238379478455,FP
2045,0,1,0.6531192064285278,0.6531192064285278,FP
2046,0,1,0.6711437702178955,0.6711437702178955,FP
2047,0,1,0.6593709588050842,0.6593709588050842,FP
2048,0,1,0.667510449886322,0.667510449886322,FP
2049,0,1,0.6535715460777283,0.6535715460777283,FP
2050,0,1,0.648861289024353,0.648861289024353,FP
2051,0,1,0.6380192041397095,0.6380192041397095,FP
2052,0,1,0.6282915472984314,0.6282915472984314,FP
2053,0,1,0.6199873089790344,0.6199873089790344,FP
2054,0,1,0.6254527568817139,0.6254527568817139,FP
2055,0,1,0.6219300031661987,0.6219300031661987,FP
2056,0,1,0.6155786514282227,0.6155786514282227,FP
2057,0,1,0.6103717088699341,0.6103717088699341,FP
2058,0,1,0.61933833360672,0.61933833360672,FP
2059,0,1,0.6150315403938293,0.6150315403938293,FP
2060,0,1,0.6182709336280823,0.6182709336280823,FP
2061,0,1,0.6063104867935181,0.6063104867935181,FP
2062,0,1,0.5965168476104736,0.5965168476104736,FP
2063,0,1,0.6018701791763306,0.6018701791763306,FP
2064,0,1,0.591963529586792,0.591963529586792,FP
2065,0,1,0.5906602740287781,0.5906602740287781,FP
2066,0,1,0.5903552770614624,0.5903552770614624,FP
2067,0,1,0.5959511399269104,0.5959511399269104,FP
2068,0,1,0.5905207991600037,0.5905207991600037,FP
2069,0,1,0.587810754776001,0.587810754776001,FP
2070,0,1,0.5818902850151062,0.5818902850151062,FP
2071,0,1,0.5691832900047302,0.5691832900047302,FP
2072,0,1,0.5707553625106812,0.5707553625106812,FP
2073,0,1,0.59263014793396,0.59263014793396,FP
2074,0,1,0.5845643877983093,0.5845643877983093,FP
2075,0,1,0.5868649482727051,0.5868649482727051,FP
2076,0,1,0.5885752439498901,0.5885752439498901,FP
2077,0,1,0.5840555429458618,0.5840555429458618,FP
2078,0,1,0.5858327746391296,0.5858327746391296,FP
2079,0,1,0.5853227376937866,0.5853227376937866,FP
2080,0,1,0.5977622866630554,0.5977622866630554,FP
2081,0,1,0.590717077255249,0.590717077255249,FP
2082,0,1,0.5961459875106812,0.5961459875106812,FP
2083,0,1,0.5902432799339294,0.5902432799339294,FP
2084,0,1,0.5862412452697754,0.5862412452697754,FP
2085,0,1,0.5872300863265991,0.5872300863265991,FP
2086,0,1,0.5721294283866882,0.5721294283866882,FP
2087,0,1,0.5764873027801514,0.5764873027801514,FP
2088,0,1,0.5715049505233765,0.5715049505233765,FP
2089,0,1,0.5619071125984192,0.5619071125984192,FP
2090,0,1,0.5677610039710999,0.5677610039710999,FP
2091,0,1,0.5685251355171204,0.5685251355171204,FP
2092,0,1,0.5631076097488403,0.5631076097488403,FP
2093,0,1,0.5705392956733704,0.5705392956733704,FP
2094,0,1,0.6217212080955505,0.6217212080955505,FP
2095,0,1,0.560907781124115,0.560907781124115,FP
2096,0,1,0.5570448637008667,0.5570448637008667,FP
2097,0,1,0.5406055450439453,0.5406055450439453,FP
2098,0,1,0.5429858565330505,0.5429858565330505,FP
2099,0,1,0.5467313528060913,0.5467313528060913,FP
2100,0,1,0.5498192310333252,0.5498192310333252,FP
2101,0,1,0.5366486310958862,0.5366486310958862,FP
2102,0,1,0.5454685688018799,0.5454685688018799,FP
2103,0,1,0.564791202545166,0.564791202545166,FP
2104,0,1,0.5605382919311523,0.5605382919311523,FP
2105,0,1,0.5415070056915283,0.5415070056915283,FP
2106,0,1,0.5606552362442017,0.5606552362442017,FP
2107,0,1,0.5504465103149414,0.5504465103149414,FP
2108,0,1,0.570305347442627,0.570305347442627,FP
2109,0,1,0.5593263506889343,0.5593263506889343,FP
2110,0,1,0.5315043926239014,0.5315043926239014,FP
2111,0,1,0.5373485684394836,0.5373485684394836,FP
2112,0,1,0.5719842314720154,0.5719842314720154,FP
2113,0,1,0.5367693305015564,0.5367693305015564,FP
2114,0,1,0.5546147227287292,0.5546147227287292,FP
2115,0,1,0.543945848941803,0.543945848941803,FP
2116,0,1,0.5569121837615967,0.5569121837615967,FP
2117,0,1,0.5255032181739807,0.5255032181739807,FP
2118,0,1,0.5498262643814087,0.5498262643814087,FP
2119,0,1,0.6002118587493896,0.6002118587493896,FP
2120,0,1,0.5505773425102234,0.5505773425102234,FP
2121,0,1,0.5344199538230896,0.5344199538230896,FP
2122,0,1,0.5388211607933044,0.5388211607933044,FP
2123,0,1,0.5489795804023743,0.5489795804023743,FP
2124,0,1,0.6355113983154297,0.6355113983154297,FP
2125,0,1,0.530444324016571,0.530444324016571,FP
2126,0,1,0.5658239126205444,0.5658239126205444,FP
2127,0,1,0.5705904960632324,0.5705904960632324,FP
2128,0,1,0.551237165927887,0.551237165927887,FP
2129,0,1,0.5772508382797241,0.5772508382797241,FP
2130,0,1,0.6495494246482849,0.6495494246482849,FP
2131,0,1,0.663750171661377,0.663750171661377,FP
2132,0,1,0.6407198309898376,0.6407198309898376,FP
2133,0,1,0.650005578994751,0.650005578994751,FP
2134,0,1,0.6204221248626709,0.6204221248626709,FP
2135,0,1,0.603206992149353,0.603206992149353,FP
2136,0,1,0.6664462089538574,0.6664462089538574,FP
2137,0,1,0.7003704905509949,0.7003704905509949,FP
2138,0,1,0.6784547567367554,0.6784547567367554,FP
2139,0,1,0.6989495754241943,0.6989495754241943,FP
2140,0,1,0.6904403567314148,0.6904403567314148,FP
2141,0,1,0.7068756818771362,0.7068756818771362,FP
2142,0,1,1.3484256267547607,1.3484256267547607,FP
2143,0,1,1.3213441371917725,1.3213441371917725,FP
2144,0,1,1.3781492710113525,1.3781492710113525,FP
2145,0,1,1.4149366617202759,1.4149366617202759,FP
2146,0,1,1.3450294733047485,1.3450294733047485,FP
2147,0,1,1.4154411554336548,1.4154411554336548,FP
2148,0,1,1.3588327169418335,1.3588327169418335,FP
2149,0,1,1.3582181930541992,1.3582181930541992,FP
2150,0,1,1.3104380369186401,1.3104380369186401,FP
2151,0,1,1.3071763515472412,1.3071763515472412,FP
2152,0,1,1.397904396057129,1.397904396057129,FP
2153,0,1,1.2407026290893555,1.2407026290893555,FP
2154,0,1,1.2911700010299683,1.2911700010299683,FP
2155,0,1,1.3030706644058228,1.3030706644058228,FP
2156,0,1,1.3423370122909546,1.3423370122909546,FP
2157,0,1,1.3397324085235596,1.3397324085235596,FP
2158,0,1,1.2891520261764526,1.2891520261764526,FP
2159,0,1,1.3500829935073853,1.3500829935073853,FP
2160,0,1,1.3110836744308472,1.3110836744308472,FP
2161,0,1,1.285862684249878,1.285862684249878,FP
2162,0,1,1.2404284477233887,1.2404284477233887,FP
2163,0,1,1.2231090068817139,1.2231090068817139,FP
2164,0,1,1.343896746635437,1.343896746635437,FP
2165,0,1,1.3489422798156738,1.3489422798156738,FP
2166,0,1,1.3335670232772827,1.3335670232772827,FP
2167,0,1,1.2853481769561768,1.2853481769561768,FP
2168,0,1,1.3345032930374146,1.3345032930374146,FP
2169,0,1,1.2902880907058716,1.2902880907058716,FP
2170,0,1,1.2832294702529907,1.2832294702529907,FP
2171,0,1,1.3150373697280884,1.3150373697280884,FP
2172,0,1,1.2561489343643188,1.2561489343643188,FP
2173,0,1,1.2713265419006348,1.2713265419006348,FP
2174,0,1,1.307533860206604,1.307533860206604,FP
2175,0,1,1.3049288988113403,1.3049288988113403,FP
2176,0,1,1.1931618452072144,1.1931618452072144,FP
2177,0,1,1.3050966262817383,1.3050966262817383,FP
2178,0,1,1.25132417678833,1.25132417678833,FP
2179,0,1,1.2348552942276,1.2348552942276,FP
2180,0,1,1.2449464797973633,1.2449464797973633,FP
2181,0,1,1.2104581594467163,1.2104581594467163,FP
2182,0,1,1.1973170042037964,1.1973170042037964,FP
2183,0,1,1.301194667816162,1.301194667816162,FP
2184,0,1,1.2344592809677124,1.2344592809677124,FP
2185,0,1,1.2046564817428589,1.2046564817428589,FP
2186,0,1,1.230848789215088,1.230848789215088,FP
2187,0,1,1.2776488065719604,1.2776488065719604,FP
2188,0,1,1.167140007019043,1.167140007019043,FP
2189,0,1,1.2583270072937012,1.2583270072937012,FP
2190,0,1,1.195887565612793,1.195887565612793,FP
2191,0,1,1.2036712169647217,1.2036712169647217,FP
2192,0,1,1.1425201892852783,1.1425201892852783,FP
2193,0,1,1.2151089906692505,1.2151089906692505,FP
2194,0,1,1.25825834274292,1.25825834274292,FP
2195,0,1,1.205323338508606,1.205323338508606,FP
2196,0,1,1.2085788249969482,1.2085788249969482,FP
2197,0,1,1.2354599237442017,1.2354599237442017,FP
2198,0,1,1.2145073413848877,1.2145073413848877,FP
2199,0,1,1.1118710041046143,1.1118710041046143,FP
2200,0,1,1.1735037565231323,1.1735037565231323,FP
2201,0,1,1.1642400026321411,1.1642400026321411,FP
2202,0,1,1.1878012418746948,1.1878012418746948,FP
2203,0,1,1.2030516862869263,1.2030516862869263,FP
2204,0,1,1.1238791942596436,1.1238791942596436,FP
2205,0,1,1.1304795742034912,1.1304795742034912,FP
2206,0,1,1.0836869478225708,1.0836869478225708,FP
2207,0,1,1.0621315240859985,1.0621315240859985,FP
2208,0,1,1.1149948835372925,1.1149948835372925,FP
2209,0,1,1.0971142053604126,1.0971142053604126,FP
2210,0,1,1.072820782661438,1.072820782661438,FP
2211,0,1,1.1261968612670898,1.1261968612670898,FP
2212,0,1,1.0715622901916504,1.0715622901916504,FP
2213,0,1,1.0505197048187256,1.0505197048187256,FP
2214,0,1,1.0299484729766846,1.0299484729766846,FP
2215,0,1,1.0956716537475586,1.0956716537475586,FP
2216,0,1,1.0421143770217896,1.0421143770217896,FP
2217,0,1,1.0052756071090698,1.0052756071090698,FP
2218,0,1,1.0202155113220215,1.0202155113220215,FP
2219,0,1,1.0078998804092407,1.0078998804092407,FP
2220,0,1,1.0169498920440674,1.0169498920440674,FP
2221,0,1,0.9565243721008301,0.9565243721008301,FP
2222,0,1,0.954357922077179,0.954357922077179,FP
2223,0,1,0.9618222117424011,0.9618222117424011,FP
2224,0,1,0.96873939037323,0.96873939037323,FP
2225,0,1,0.9296168684959412,0.9296168684959412,FP
2226,0,1,0.9343815445899963,0.9343815445899963,FP
2227,0,1,0.9240338206291199,0.9240338206291199,FP
2228,0,1,0.9053799510002136,0.9053799510002136,FP
2229,0,1,0.9549683928489685,0.9549683928489685,FP
2230,0,1,0.8959565162658691,0.8959565162658691,FP
2231,0,1,0.9084408283233643,0.9084408283233643,FP
2232,0,1,0.8986209630966187,0.8986209630966187,FP
2233,0,1,0.9085521697998047,0.9085521697998047,FP
2234,0,1,0.8991789817810059,0.8991789817810059,FP
2235,0,1,0.9058361649513245,0.9058361649513245,FP
2236,0,1,0.6513906121253967,0.6513906121253967,FP
2237,0,1,0.633020281791687,0.633020281791687,FP
2238,0,1,0.6407851576805115,0.6407851576805115,FP
2239,0,1,0.6233775615692139,0.6233775615692139,FP
2240,0,1,0.6148092150688171,0.6148092150688171,FP
2241,0,1,0.6233140826225281,0.6233140826225281,FP
2242,0,1,0.6158380508422852,0.6158380508422852,FP
2243,0,1,0.6025903224945068,0.6025903224945068,FP
2244,0,1,0.6096352934837341,0.6096352934837341,FP
2245,0,1,0.5966602563858032,0.5966602563858032,FP
2246,0,1,0.5816660523414612,0.5816660523414612,FP
2247,0,1,0.5738068222999573,0.5738068222999573,FP
2248,0,1,0.5655643343925476,0.5655643343925476,FP
2249,0,1,0.574238657951355,0.574238657951355,FP
2250,0,1,0.5446784496307373,0.5446784496307373,FP
2251,0,1,0.5427498817443848,0.5427498817443848,FP
2252,0,1,0.5399959087371826,0.5399959087371826,FP
2253,0,1,0.5550323128700256,0.5550323128700256,FP
2254,0,1,0.5370321869850159,0.5370321869850159,FP
2255,0,1,0.5284761190414429,0.5284761190414429,FP
2256,0,1,0.5540084838867188,0.5540084838867188,FP
2257,0,1,0.5262610912322998,0.5262610912322998,FP
2258,0,1,0.5257853865623474,0.5257853865623474,FP
2259,0,1,0.5168938636779785,0.5168938636779785,FP
2260,0,1,0.5036921501159668,0.5036921501159668,FP
2261,0,1,0.5055311918258667,0.5055311918258667,FP
2262,0,1,0.5189400911331177,0.5189400911331177,FP
2263,0,1,0.5084211826324463,0.5084211826324463,FP
2264,0,0,0.49340251088142395,0.49340251088142395,TN
2265,0,0,0.49030962586402893,0.49030962586402893,TN
2266,0,1,0.5241062045097351,0.5241062045097351,FP
2267,0,0,0.4892018139362335,0.4892018139362335,TN
2268,0,0,0.4866713583469391,0.4866713583469391,TN
2269,0,0,0.47715866565704346,0.47715866565704346,TN
2270,0,1,0.5010570883750916,0.5010570883750916,FP
2271,0,0,0.4897664189338684,0.4897664189338684,TN
2272,0,0,0.48092448711395264,0.48092448711395264,TN
2273,0,0,0.4823820888996124,0.4823820888996124,TN
2274,0,0,0.4885714650154114,0.4885714650154114,TN
2275,0,0,0.4722194969654083,0.4722194969654083,TN
2276,0,0,0.48030567169189453,0.48030567169189453,TN
2277,0,0,0.4736747443675995,0.4736747443675995,TN
2278,0,0,0.4692705273628235,0.4692705273628235,TN
2279,0,0,0.47072651982307434,0.47072651982307434,TN
2280,0,1,0.527991771697998,0.527991771697998,FP
2281,0,0,0.47753456234931946,0.47753456234931946,TN
2282,0,1,0.5225549936294556,0.5225549936294556,FP
2283,0,0,0.49045050144195557,0.49045050144195557,TN
2284,0,0,0.48662224411964417,0.48662224411964417,TN
2285,0,1,0.5069093108177185,0.5069093108177185,FP
2286,0,1,0.5061421394348145,0.5061421394348145,FP
2287,0,1,0.4989767372608185,0.4989767372608185,FP
2288,0,1,0.5361895561218262,0.5361895561218262,FP
2289,0,1,0.5304233431816101,0.5304233431816101,FP
2290,0,1,0.5142595171928406,0.5142595171928406,FP
2291,0,1,0.5246762037277222,0.5246762037277222,FP
2292,0,1,0.5678728222846985,0.5678728222846985,FP
2293,0,1,0.5507805347442627,0.5507805347442627,FP
2294,0,1,0.5462459921836853,0.5462459921836853,FP
2295,0,1,0.5477674007415771,0.5477674007415771,FP
2296,0,1,0.559326708316803,0.559326708316803,FP
2297,0,1,0.5654899477958679,0.5654899477958679,FP
2298,0,1,0.561613917350769,0.561613917350769,FP
2299,0,1,0.6056358218193054,0.6056358218193054,FP
2300,0,1,0.5931044220924377,0.5931044220924377,FP
2301,0,1,0.6227958798408508,0.6227958798408508,FP
2302,0,1,0.5986501574516296,0.5986501574516296,FP
2303,0,1,0.5885825157165527,0.5885825157165527,FP
2304,0,1,0.5943189859390259,0.5943189859390259,FP
2305,0,1,0.5952776074409485,0.5952776074409485,FP
2306,0,1,0.5762443542480469,0.5762443542480469,FP
2307,0,1,0.5839343070983887,0.5839343070983887,FP
2308,0,1,0.5573278665542603,0.5573278665542603,FP
2309,0,1,0.5906622409820557,0.5906622409820557,FP
2310,0,1,0.5895822644233704,0.5895822644233704,FP
2311,0,1,0.5795130729675293,0.5795130729675293,FP
2312,0,1,0.5736153721809387,0.5736153721809387,FP
2313,0,1,0.5708180069923401,0.5708180069923401,FP
2314,0,1,0.5677432417869568,0.5677432417869568,FP
2315,0,1,0.5531288981437683,0.5531288981437683,FP
2316,0,1,0.5433354377746582,0.5433354377746582,FP
2317,0,1,0.5684376358985901,0.5684376358985901,FP
2318,0,1,0.5551153421401978,0.5551153421401978,FP
2319,0,1,0.564619779586792,0.564619779586792,FP
2320,0,1,0.5761119723320007,0.5761119723320007,FP
2321,0,1,0.572360634803772,0.572360634803772,FP
2322,0,1,0.557269275188446,0.557269275188446,FP
2323,0,1,0.5780660510063171,0.5780660510063171,FP
2324,0,1,0.5808697938919067,0.5808697938919067,FP
2325,0,1,0.5915626287460327,0.5915626287460327,FP
2326,0,1,0.5871840119361877,0.5871840119361877,FP
2327,0,1,0.5857117176055908,0.5857117176055908,FP
2328,0,1,0.5875964760780334,0.5875964760780334,FP
2329,0,1,0.5798806548118591,0.5798806548118591,FP
2330,0,1,0.5782397985458374,0.5782397985458374,FP
2331,0,1,0.5882335305213928,0.5882335305213928,FP
2332,0,1,0.5842332243919373,0.5842332243919373,FP
2333,0,1,0.5761364698410034,0.5761364698410034,FP
2334,0,1,0.5894440412521362,0.5894440412521362,FP
2335,0,1,0.5924478769302368,0.5924478769302368,FP
2336,0,1,0.6051711440086365,0.6051711440086365,FP
2337,0,1,0.6054314374923706,0.6054314374923706,FP
2338,0,1,0.6064038872718811,0.6064038872718811,FP
2339,0,1,0.6146592497825623,0.6146592497825623,FP
2340,0,1,0.6271531581878662,0.6271531581878662,FP
2341,0,1,0.7904987335205078,0.7904987335205078,FP
2342,0,1,0.9332049489021301,0.9332049489021301,FP
2343,0,1,0.9091214537620544,0.9091214537620544,FP
2344,0,1,0.9167213439941406,0.9167213439941406,FP
2345,0,1,1.055605411529541,1.055605411529541,FP
2346,0,1,1.143613338470459,1.143613338470459,FP
2347,0,1,1.0249329805374146,1.0249329805374146,FP
2348,0,1,1.1401153802871704,1.1401153802871704,FP
2349,0,1,1.221916675567627,1.221916675567627,FP
2350,0,1,0.9546369314193726,0.9546369314193726,FP
2351,0,1,0.87568199634552,0.87568199634552,FP
2352,0,1,1.0227553844451904,1.0227553844451904,FP
2353,0,1,1.15000319480896,1.15000319480896,FP
2354,0,1,1.129140019416809,1.129140019416809,FP
2355,0,1,1.1057255268096924,1.1057255268096924,FP
2356,0,1,0.8964819312095642,0.8964819312095642,FP
2357,0,1,0.944417417049408,0.944417417049408,FP
2358,0,1,0.8388835191726685,0.8388835191726685,FP
2359,0,1,0.8332826495170593,0.8332826495170593,FP
2360,1,1,1.0012038946151733,1.0012038946151733,TP
2361,1,1,0.7897529006004333,0.7897529006004333,TP
2362,1,1,0.8218370079994202,0.8218370079994202,TP
