split,engine_id,cycle,label,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,latent_33,latent_34,latent_35,latent_36,latent_37,latent_38,latent_39,latent_40,latent_41,latent_42,latent_43,latent_44,latent_45,latent_46,latent_47,latent_48,latent_49,latent_50,latent_51,latent_52,latent_53,latent_54,latent_55,latent_56,latent_57,latent_58,latent_59,latent_60,latent_61,latent_62,latent_63,logvar_0,logvar_1,logvar_2,logvar_3,logvar_4,logvar_5,logvar_6,logvar_7,logvar_8,logvar_9,logvar_10,logvar_11,logvar_12,logvar_13,logvar_14,logvar_15,logvar_16,logvar_17,logvar_18,logvar_19,logvar_20,logvar_21,logvar_22,logvar_23,logvar_24,logvar_25,logvar_26,logvar_27,logvar_28,logvar_29,logvar_30,logvar_31,logvar_32,logvar_33,logvar_34,logvar_35,logvar_36,logvar_37,logvar_38,logvar_39,logvar_40,logvar_41,logvar_42,logvar_43,logvar_44,logvar_45,logvar_46,logvar_47,logvar_48,logvar_49,logvar_50,logvar_51,logvar_52,logvar_53,logvar_54,logvar_55,logvar_56,logvar_57,logvar_58,logvar_59,logvar_60,logvar_61,logvar_62,logvar_63,attention_mean
train,46,98,normal,-0.021798432,-0.063201144,0.10601179,0.07512073,-0.008741923,0.078666344,0.23705256,0.07301226,-0.13170892,-0.032420605,0.037539575,0.06716747,0.18445495,-0.2349016,-0.1063358,0.056402292,-0.08697849,0.0027615968,0.06465691,-0.10873845,0.0030429922,0.0729271,0.046381395,-0.06959425,0.051239222,-0.0333364,0.13395798,-0.023202166,-0.19260402,-0.2399764,-0.0642106,0.24475917,-0.033564545,0.04576159,-0.13372749,0.024238802,-0.0659951,0.03518316,0.13348609,-0.14431521,0.1596067,0.068666056,0.11530401,-0.1031035,-0.2249407,0.035564344,-0.19734447,0.0010922849,-0.13135445,-0.010653539,0.0035739876,-0.09457422,0.16142038,-0.14993805,-0.045593113,0.07065343,0.024040256,0.00054220855,0.07811792,-0.16399962,0.15981492,-0.011052515,-0.14429516,0.029568687,-0.09972195,-0.14392209,-0.08573498,-0.18646777,-0.23546657,-0.28709912,-0.117508404,0.002226994,-0.047828957,0.31947517,0.037113667,-0.17187339,0.08054923,0.092767835,0.08961581,0.13561162,0.030051105,-0.016807944,-0.080272496,-0.008381768,-0.007818804,0.17140299,-0.10354269,0.117760435,0.021329768,0.10863514,-0.014024749,-0.012549944,0.06881883,-0.014937421,0.04248496,0.14771551,-0.07291475,0.017590163,0.075247675,0.0111448765,-0.1511772,-0.029184192,-0.066437006,0.07224976,0.020460479,0.14671329,-0.09184286,0.08657539,0.029850831,0.14707008,0.080325656,0.1043435,0.06364957,0.051082082,0.14659883,-0.1291979,0.18864456,0.025497913,0.20121294,-0.0018550269,-0.12159607,-0.040462617,0.037595578,-0.20496425,-0.12587346,0.1097188,-0.09627183,-0.09558553,0.02
train,46,99,normal,-0.02183118,-0.06318976,0.10597189,0.07514664,-0.008872442,0.0786403,0.2370153,0.0730196,-0.13160038,-0.032392718,0.03752594,0.06707722,0.18433972,-0.2348921,-0.106282406,0.0564024,-0.08699893,0.0028572623,0.06455519,-0.108635746,0.0029645339,0.07300765,0.046373557,-0.069536686,0.051214755,-0.03332427,0.1340304,-0.023213416,-0.1925642,-0.2400248,-0.06413171,0.24481806,-0.033528216,0.045754362,-0.13371482,0.024236944,-0.06595904,0.035190206,0.13338186,-0.14424393,0.1597025,0.06868089,0.11543055,-0.10312435,-0.22491536,0.035555117,-0.19725566,0.0010707043,-0.13125561,-0.010647997,0.0036594681,-0.09461548,0.1614551,-0.15003517,-0.045695454,0.07064971,0.024054918,0.00055176765,0.07812317,-0.16392052,0.15981515,-0.010955431,-0.14420226,0.029491676,-0.09958866,-0.14388824,-0.085677266,-0.18661651,-0.23559004,-0.28719193,-0.11760105,0.0022557606,-0.047963493,0.31936285,0.03716807,-0.1718866,0.08074414,0.09273484,0.089718826,0.13548425,0.02998174,-0.016713554,-0.08025573,-0.008434067,-0.007859598,0.1715107,-0.103465416,0.11774581,0.021444868,0.10861292,-0.013961423,-0.012528434,0.068786964,-0.014880957,0.04245626,0.14763573,-0.07296944,0.017659336,0.07535873,0.011051066,-0.15125428,-0.029213984,-0.066310495,0.07231489,0.020466898,0.14664483,-0.09175579,0.08660891,0.029755093,0.14694913,0.08028836,0.10433978,0.0637181,0.051055573,0.14676732,-0.1292074,0.18855229,0.025498014,0.20116478,-0.0018469505,-0.121587835,-0.040321916,0.037574235,-0.20500696,-0.12576866,0.10972538,-0.09632699,-0.09575792,0.02
train,46,100,normal,-0.02176692,-0.063219115,0.10608262,0.075102806,-0.008552939,0.07869805,0.23712096,0.07300268,-0.13185662,-0.03247887,0.037538264,0.06731104,0.18461615,-0.23493204,-0.106399916,0.056401353,-0.086968355,0.0026328322,0.064809166,-0.108856976,0.00315734,0.07280451,0.046394527,-0.06970968,0.051256526,-0.033349425,0.1338321,-0.023208067,-0.19266304,-0.23990503,-0.064328335,0.24465296,-0.03363426,0.045767378,-0.13373303,0.024269115,-0.06604694,0.035126463,0.13364539,-0.14442864,0.15947926,0.06865513,0.11513027,-0.103060946,-0.22500755,0.035616998,-0.19749317,0.0011090375,-0.13149063,-0.010689562,0.0034521855,-0.09451365,0.16138853,-0.14979532,-0.045432374,0.070662536,0.023982588,0.0005435422,0.078128055,-0.16412783,0.15979788,-0.011187486,-0.1444248,0.029657973,-0.099916756,-0.14399615,-0.085795455,-0.18626173,-0.23528942,-0.28696156,-0.11737479,0.0021665562,-0.047639005,0.31965432,0.037045233,-0.17185992,0.080291435,0.092831604,0.089493155,0.13578954,0.030153863,-0.016948024,-0.0803085,-0.008288679,-0.007753432,0.17124881,-0.1036504,0.117768034,0.021151185,0.10865101,-0.014101911,-0.012588978,0.06885956,-0.015015656,0.0425275,0.14783381,-0.072822675,0.01749819,0.07509288,0.011285342,-0.15107298,-0.029135477,-0.06662213,0.07216207,0.020459346,0.14682543,-0.09197494,0.08649014,0.02998996,0.14725375,0.08040486,0.10434219,0.06355408,0.05112888,0.14636117,-0.12917867,0.18877457,0.025475085,0.20129144,-0.0018716417,-0.121588744,-0.040649936,0.037621707,-0.20490584,-0.1260247,0.10971402,-0.09623008,-0.09536041,0.020000003
train,46,101,normal,-0.021787517,-0.0632105,0.106050715,0.07511708,-0.0086477995,0.07868043,0.23709011,0.07300796,-0.1317799,-0.032454334,0.037532907,0.067242354,0.18453333,-0.23492101,-0.10636423,0.056401175,-0.086979054,0.0026998874,0.06473393,-0.10878928,0.0030997768,0.0728647,0.046388272,-0.06966046,0.0512432,-0.03334128,0.13388947,-0.023211375,-0.1926341,-0.23994043,-0.06426977,0.24470067,-0.03360402,0.045763783,-0.13372684,0.024261333,-0.066020906,0.035142098,0.13356769,-0.14437452,0.1595463,0.06866367,0.115220115,-0.103079006,-0.2249818,0.035601474,-0.19742382,0.0010963008,-0.13142069,-0.010679141,0.0035137162,-0.09454389,0.16140963,-0.14986661,-0.04551006,0.07065881,0.02400143,0.00054706633,0.07812776,-0.16406661,0.15980226,-0.01111833,-0.1443583,0.029606774,-0.09981927,-0.14396584,-0.085758865,-0.1863679,-0.23537904,-0.28702968,-0.11744209,0.0021922004,-0.04773621,0.31956837,0.03708243,-0.17186779,0.08042735,0.092803665,0.08956237,0.1356985,0.0301028,-0.016878728,-0.080293685,-0.008330781,-0.0077845594,0.1713264,-0.1035951,0.11776032,0.021237452,0.108638614,-0.014059283,-0.012571454,0.068837956,-0.014975145,0.04250665,0.14777534,-0.07286552,0.01754653,0.075171694,0.0112161115,-0.15112725,-0.029158317,-0.066529885,0.07220785,0.020462103,0.1467725,-0.09191,0.08652326,0.029919874,0.14716375,0.08037199,0.1043401,0.06360322,0.051107578,0.14648208,-0.12918654,0.18870829,0.025480159,0.20125404,-0.0018650405,-0.12158747,-0.0405516,0.03760719,-0.20493633,-0.12594885,0.10971837,-0.09626129,-0.09548,0.02
train,46,102,normal,-0.021765068,-0.06321725,0.10607493,0.07509955,-0.008564375,0.078697555,0.23711118,0.07300356,-0.13184974,-0.032471098,0.03754424,0.0672998,0.18460664,-0.2349248,-0.106400155,0.056402124,-0.08696475,0.0026376657,0.06479772,-0.108857274,0.0031486526,0.07281311,0.046394248,-0.06969391,0.051261313,-0.033349015,0.13384518,-0.023202032,-0.1926599,-0.23990917,-0.06431965,0.24466527,-0.03362555,0.04576862,-0.13373622,0.024260081,-0.06604266,0.035141513,0.1336325,-0.14441901,0.15948443,0.06865297,0.115137525,-0.10306578,-0.22499584,0.035604198,-0.19747873,0.001110848,-0.13148442,-0.010679752,0.0034575574,-0.09451646,0.16138448,-0.1498053,-0.045445964,0.07066186,0.02399468,0.00054020435,0.07812263,-0.16411552,0.15980402,-0.011181083,-0.14441746,0.0296578,-0.09990431,-0.14398478,-0.08579832,-0.18627182,-0.23530084,-0.28697088,-0.117381826,0.002175855,-0.047649536,0.31963828,0.03704744,-0.17185825,0.08030143,0.0928223,0.08949401,0.1357806,0.030146684,-0.016939422,-0.08030309,-0.008297742,-0.007759371,0.17125744,-0.10364457,0.11777065,0.021164436,0.10865471,-0.0141007565,-0.012584344,0.06885782,-0.015011951,0.04252395,0.14782448,-0.07283089,0.017503109,0.075100616,0.011276647,-0.15107667,-0.029139347,-0.06661024,0.07216674,0.020458303,0.14681455,-0.091964826,0.08650425,0.0299806,0.14724068,0.080393486,0.10434331,0.06355904,0.051122516,0.14637461,-0.12918162,0.18876639,0.025482595,0.20128289,-0.0018708594,-0.1215942,-0.04064187,0.037621588,-0.20490864,-0.12601553,0.10971248,-0.096222594,-0.09536777,0.020000003
train,46,103,normal,-0.02183098,-0.06318779,0.10596421,0.07514516,-0.008887336,0.078638464,0.23700413,0.07302114,-0.13159002,-0.03238488,0.03753029,0.06706464,0.18432593,-0.23488435,-0.10628075,0.056402776,-0.0869974,0.0028645732,0.06454079,-0.10863202,0.002952896,0.07301779,0.04637351,-0.069520906,0.05121877,-0.03332267,0.1340448,-0.023209214,-0.19256091,-0.24002945,-0.06412053,0.24483082,-0.033519328,0.045755647,-0.13371688,0.02422908,-0.0659535,0.0352027,0.13336599,-0.14423254,0.15971076,0.06867993,0.11544085,-0.10312885,-0.22490454,0.03554423,-0.19723956,0.0010703504,-0.13124663,-0.010639094,0.003666561,-0.09461894,0.16145234,-0.15004802,-0.045711458,0.07064933,0.024065536,0.00054997206,0.07811859,-0.16390592,0.15982127,-0.010946829,-0.14419213,0.029488295,-0.09957271,-0.14387679,-0.08567807,-0.18663113,-0.23560521,-0.28720328,-0.11761011,0.002265463,-0.04797835,0.319344,0.037172507,-0.17188483,0.08076077,0.0927244,0.08972381,0.13547178,0.02997277,-0.016703662,-0.08025047,-0.008443502,-0.007866294,0.17152175,-0.10345691,0.11774717,0.021459922,0.10861541,-0.01395791,-0.012523435,0.06878383,-0.014875531,0.042451978,0.14762385,-0.072978064,0.017667223,0.07536941,0.011040986,-0.15125994,-0.029218141,-0.066295385,0.07232225,0.020467043,0.1466324,-0.09174317,0.08662225,0.029742338,0.14693362,0.080277205,0.10433947,0.063725375,0.051048428,0.14678553,-0.12921067,0.18854114,0.025504619,0.20115434,-0.0018470734,-0.12159247,-0.040309615,0.037573308,-0.2050108,-0.12575652,0.10972451,-0.09632267,-0.0957707,0.02
train,46,104,normal,-0.021789309,-0.06320548,0.106030315,0.075115606,-0.008690484,0.078674845,0.23706394,0.073011525,-0.13174896,-0.032435305,0.03754158,0.06720694,0.18449566,-0.23490453,-0.106356345,0.056402076,-0.08697649,0.0027238391,0.0646953,-0.10877311,0.0030692741,0.07289333,0.04638713,-0.06962137,0.05124911,-0.03333775,0.13392603,-0.023202755,-0.19262296,-0.23995525,-0.06423966,0.24473307,-0.033581644,0.04576578,-0.13373047,0.024244152,-0.066006355,0.035170577,0.13352509,-0.14434445,0.15957183,0.06866255,0.11525307,-0.10309115,-0.22495626,0.03557653,-0.19738169,0.0010946579,-0.1313932,-0.010659575,0.0035366267,-0.09455553,0.16140684,-0.14990154,-0.04555258,0.07065716,0.024025906,0.0005431473,0.078118466,-0.16402933,0.1598151,-0.0110913105,-0.14432925,0.029593445,-0.09977397,-0.14393869,-0.08575553,-0.18641163,-0.23542157,-0.28706193,-0.11746952,0.002215182,-0.04777869,0.3195189,0.037095882,-0.17186567,0.08047859,0.0927793,0.08958121,0.13566157,0.03007792,-0.016848855,-0.080281414,-0.008355541,-0.0078024147,0.17135969,-0.10357099,0.11776242,0.02127996,0.108641766,-0.014046852,-0.01255884,0.06882921,-0.014958838,0.042495184,0.14774384,-0.07288947,0.017567992,0.07520398,0.011185825,-0.15114619,-0.02916998,-0.06648693,0.07222815,0.020462323,0.14674029,-0.091876,0.08655532,0.029885234,0.14712003,0.080344625,0.104340054,0.06362465,0.051090546,0.14653483,-0.12919396,0.18867712,0.025494397,0.2012287,-0.0018637031,-0.12159703,-0.04051377,0.03760375,-0.20494834,-0.1259143,0.10971683,-0.09625684,-0.09552147,0.02
train,46,105,normal,-0.021815013,-0.06318331,0.10593958,0.07512384,-0.0089120865,0.078641765,0.23697829,0.0730207,-0.13158196,-0.032357097,0.037557434,0.06703147,0.18431172,-0.23486072,-0.10628859,0.05640579,-0.08697464,0.0028704796,0.06451456,-0.108651824,0.002937194,0.07303914,0.046370413,-0.069467485,0.051238276,-0.033327162,0.13408625,-0.023181446,-0.19255081,-0.24004042,-0.06410132,0.24486953,-0.033489205,0.045758482,-0.1337313,0.024191748,-0.06594596,0.03526569,0.13333508,-0.14420584,0.15971392,0.068667844,0.11545177,-0.10314847,-0.22486053,0.035490517,-0.19719791,0.0010866746,-0.13123664,-0.010601232,0.0036795847,-0.09462658,0.16143426,-0.15006897,-0.045747153,0.070645206,0.024116617,0.0005317554,0.07809599,-0.16387427,0.1598422,-0.0109358765,-0.1441805,0.029504035,-0.0995457,-0.14383729,-0.085697405,-0.18664616,-0.23562661,-0.2872253,-0.117625885,0.0022951642,-0.047995545,0.3193022,0.037169386,-0.17188072,0.08076612,0.09269754,0.089707516,0.13545616,0.029956248,-0.016681079,-0.08023078,-0.008474988,-0.007881738,0.17154083,-0.103448726,0.117762454,0.021496773,0.108633555,-0.013965014,-0.01250869,0.068783924,-0.014871227,0.042443804,0.14760348,-0.073004805,0.0176704,0.07538393,0.011017673,-0.15126416,-0.029230911,-0.06626809,0.072326005,0.020458486,0.14660257,-0.09171975,0.086675435,0.029724717,0.14690013,0.08023711,0.10435015,0.06373214,0.05103153,0.14680947,-0.12922114,0.1885279,0.025535196,0.20113423,-0.0018392168,-0.12161514,-0.04030425,0.037576042,-0.20501384,-0.1257367,0.1097169,-0.09628268,-0.09577129,0.02
train,46,106,normal,-0.021967568,-0.06312121,0.10572079,0.07524888,-0.009592958,0.07850768,0.23676112,0.07306171,-0.13102064,-0.032197177,0.037507813,0.0665586,0.1837075,-0.23478717,-0.106022246,0.056414574,-0.08707025,0.0033608545,0.0639756,-0.10813952,0.002520848,0.07345894,0.046338562,-0.06913747,0.0511318,-0.033264756,0.13448605,-0.023220643,-0.19234675,-0.24028537,-0.063685946,0.24519444,-0.033283018,0.045720123,-0.1336739,0.024161257,-0.06574758,0.03533692,0.13277388,-0.14381912,0.1602085,0.068737,0.116094954,-0.10325953,-0.22471121,0.03541235,-0.19671379,0.0009803213,-0.13072106,-0.010544459,0.004115887,-0.09483342,0.1615891,-0.15058458,-0.04628829,0.07063237,0.024222273,0.00057552755,0.07810497,-0.16344634,0.15986131,-0.010436952,-0.14369678,0.02912285,-0.0988497,-0.14363465,-0.08542177,-0.18741214,-0.23627132,-0.28771102,-0.11809866,0.0024616516,-0.048690207,0.3186999,0.037450798,-0.17194188,0.081771865,0.09250172,0.090217486,0.13479601,0.029592693,-0.01619498,-0.08013196,-0.00875627,-0.008102774,0.17209995,-0.10304063,0.117695816,0.022103641,0.1085342,-0.01364436,-0.012390569,0.068610735,-0.014581377,0.042283826,0.14717226,-0.07329025,0.018039897,0.07596574,0.010534003,-0.15165526,-0.029388886,-0.0656015,0.072674505,0.020494748,0.14623114,-0.091256365,0.08687447,0.029219782,0.1462662,0.08002021,0.10434068,0.064087,0.05087772,0.14769146,-0.12928353,0.18804105,0.025561705,0.20086648,-0.0017986968,-0.12158416,-0.039575394,0.03747123,-0.20522866,-0.12518324,0.10973334,-0.09653698,-0.0966511,0.02
train,46,107,normal,-0.02174491,-0.063234694,0.10614595,0.075093836,-0.008396752,0.07872267,0.23717889,0.072995886,-0.13197611,-0.03253319,0.03753281,0.06743473,0.18474641,-0.23496032,-0.10645016,0.05640093,-0.08696594,0.0025275163,0.06493553,-0.10894638,0.0032510161,0.072699934,0.046406966,-0.06981398,0.05126757,-0.03335835,0.13372263,-0.023219451,-0.19271383,-0.2398445,-0.0644256,0.24455932,-0.03369625,0.045770876,-0.13373414,0.024301615,-0.066088274,0.035065483,0.133778,-0.14452523,0.1593768,0.06864879,0.11498715,-0.103020966,-0.22507174,0.035671957,-0.19762206,0.0011174493,-0.13160233,-0.01072703,0.0033499897,-0.094461925,0.16136603,-0.14967668,-0.045296572,0.07067257,0.023923863,0.0005489513,0.07814112,-0.16423753,0.15977998,-0.011298325,-0.14452997,0.02972534,-0.10007908,-0.14406323,-0.08583988,-0.18609385,-0.23514491,-0.28684664,-0.117262185,0.0021117723,-0.04748285,0.31980652,0.03699198,-0.17184977,0.08008636,0.092886895,0.089399375,0.13593602,0.030239105,-0.017067218,-0.08034113,-0.008205288,-0.007696947,0.17112166,-0.1037387,0.11777019,0.020998303,0.10866003,-0.014162637,-0.01262255,0.06889093,-0.015080309,0.04256215,0.1479304,-0.07274179,0.017426422,0.07496682,0.011405289,-0.15098707,-0.029092763,-0.06677577,0.07209198,0.020463035,0.14692101,-0.092085905,0.08640879,0.030104456,0.14740928,0.08047711,0.10433854,0.06347613,0.05116848,0.14616612,-0.12916258,0.1888798,0.02545033,0.20135689,-0.0018888414,-0.12157808,-0.040800817,0.037642136,-0.20485839,-0.12614962,0.10971129,-0.09620655,-0.09518026,0.02
train,46,108,normal,-0.021710247,-0.06324537,0.10618496,0.075068355,-0.008265272,0.07874802,0.23720953,0.072990425,-0.13208489,-0.032559343,0.037548754,0.06752693,0.18485902,-0.23496372,-0.106506236,0.056402147,-0.08694645,0.0024294574,0.06503527,-0.10905209,0.0033256859,0.0726185,0.04641823,-0.06986739,0.051297095,-0.033368587,0.13365284,-0.023206562,-0.1927563,-0.2397927,-0.06450316,0.24450234,-0.0337307,0.04577902,-0.13374767,0.024301667,-0.06612086,0.03506092,0.13387784,-0.1445939,0.1592811,0.068633586,0.114855796,-0.10299862,-0.22509627,0.035679337,-0.19770715,0.0011370219,-0.13170144,-0.010728292,0.00326005,-0.09441737,0.16132528,-0.14958236,-0.0451949,0.070678756,0.023911115,0.0005409047,0.07813287,-0.16431224,0.15978423,-0.011397939,-0.14462247,0.029804341,-0.100212425,-0.14409338,-0.08590266,-0.18594326,-0.2350223,-0.2867531,-0.11716567,0.002086637,-0.047347754,0.31991506,0.036938734,-0.17183301,0.0798908,0.09291377,0.089292735,0.13606474,0.030308366,-0.017165313,-0.08035691,-0.008152272,-0.007658179,0.17101163,-0.10381339,0.11778498,0.020881888,0.108684875,-0.014226623,-0.012643434,0.068920314,-0.015137058,0.042588253,0.14800611,-0.072684675,0.017361218,0.07485527,0.011502653,-0.15090701,-0.029062212,-0.066901706,0.0720311,0.020459048,0.14698645,-0.09217032,0.08637719,0.030197477,0.14753112,0.08051198,0.104341336,0.06340791,0.051190637,0.14599857,-0.12915532,0.18896934,0.025454246,0.20139983,-0.001900062,-0.12158768,-0.040940717,0.037664928,-0.2048142,-0.12625322,0.109701164,-0.0961468,-0.09500458,0.02
train,46,109,normal,-0.021761019,-0.063209,0.10603693,0.07508764,-0.008634508,0.078690976,0.23706889,0.073006995,-0.13180369,-0.032431982,0.03756615,0.067235544,0.18454957,-0.23489466,-0.10638984,0.056403592,-0.08695067,0.0026748646,0.06473504,-0.108842604,0.0031035095,0.072863586,0.046388786,-0.06961898,0.051274993,-0.033347175,0.1339137,-0.023178525,-0.19263797,-0.23993486,-0.064271495,0.24472481,-0.03358257,0.045770783,-0.13374668,0.024221707,-0.066021755,0.035206795,0.13356358,-0.1443663,0.15952116,0.06864677,0.115190856,-0.10309251,-0.22494194,0.035547253,-0.19740371,0.0011172779,-0.13144068,-0.010638496,0.0034990907,-0.09453768,0.1613768,-0.14986163,-0.045518585,0.07065691,0.024051543,0.00052616,0.07810049,-0.16405338,0.15982792,-0.011137541,-0.1443733,0.029646587,-0.09983052,-0.14393169,-0.08579989,-0.18633875,-0.23536599,-0.28702453,-0.11742898,0.0022178674,-0.04771533,0.31955442,0.037063625,-0.17185652,0.08037483,0.09278024,0.08951349,0.13572092,0.03010581,-0.016886378,-0.080277234,-0.008348734,-0.007789893,0.17131199,-0.10360759,0.117780514,0.021240652,0.1086659,-0.014086433,-0.01256153,0.06884665,-0.014986923,0.042505905,0.1477755,-0.0728755,0.017531922,0.075152546,0.011222333,-0.1511064,-0.029162306,-0.06653917,0.072194904,0.020453032,0.1467591,-0.0919092,0.08657124,0.029927198,0.14716491,0.08033917,0.10434942,0.063590504,0.051094927,0.14645693,-0.12919569,0.18871991,0.025514208,0.20124276,-0.0018621311,-0.12161547,-0.04058807,0.037616536,-0.20492652,-0.12595901,0.10970885,-0.096200064,-0.09542713,0.02
train,46,110,normal,-0.021996427,-0.06309557,0.10562138,0.075267635,-0.009838924,0.07846728,0.2366459,0.07307986,-0.1308306,-0.032111876,0.03752691,0.066372626,0.18349028,-0.23472458,-0.105951466,0.056422986,-0.087078445,0.0035192613,0.06376676,-0.10800167,0.0023595318,0.073616356,0.046332642,-0.06896382,0.051130295,-0.033245005,0.13466662,-0.023199916,-0.19227731,-0.24037096,-0.06352612,0.24534819,-0.033179015,0.045715336,-0.13367358,0.024105344,-0.06566852,0.035434667,0.13254806,-0.14365923,0.16037214,0.068745114,0.11630474,-0.103313304,-0.22461179,0.035323575,-0.19650339,0.00095774606,-0.13054553,-0.010474489,0.004260674,-0.09490296,0.16160662,-0.1507799,-0.046505578,0.07062802,0.024315123,0.0005716607,0.07807751,-0.16326293,0.15990156,-0.010268606,-0.1435259,0.029019056,-0.0985944,-0.14351642,-0.08536494,-0.18767446,-0.2365079,-0.28789204,-0.11826049,0.0025562071,-0.048934914,0.3184505,0.037541356,-0.17194897,0.08210281,0.09239539,0.090358905,0.13456944,0.02945596,-0.016021345,-0.0800771,-0.008879414,-0.008195245,0.17229794,-0.102895,0.11769107,0.02233816,0.10852715,-0.013551068,-0.012334585,0.068549834,-0.014482897,0.04221864,0.14700142,-0.07340831,0.018171811,0.07616843,0.010359861,-0.15178032,-0.029451571,-0.06535473,0.07279889,0.020502917,0.1460711,-0.09107447,0.08700266,0.029029945,0.14602655,0.07990019,0.104345016,0.064211935,0.050799653,0.14800553,-0.12931949,0.18786243,0.025611784,0.20074475,-0.001785215,-0.12160447,-0.039332144,0.037443414,-0.20529953,-0.12498091,0.10972477,-0.09656681,-0.09692929,0.020000003
train,46,111,normal,-0.021801703,-0.06320356,0.10602379,0.07512671,-0.008725584,0.078666925,0.23705697,0.07301402,-0.13171805,-0.03243225,0.037534025,0.06718559,0.18446316,-0.23490605,-0.10633894,0.05640143,-0.08698589,0.0027504861,0.06466925,-0.1087387,0.0030491017,0.07291348,0.046384677,-0.06961359,0.051238917,-0.033333518,0.13394141,-0.02321095,-0.1926131,-0.23996788,-0.064218916,0.24474412,-0.03357563,0.045762815,-0.13372445,0.024249565,-0.06599693,0.035161614,0.13349938,-0.14432806,0.15959966,0.06866847,0.11528895,-0.103093974,-0.22495596,0.035582755,-0.19736306,0.0010854043,-0.13136607,-0.010664752,0.0035602562,-0.09456675,0.16142114,-0.1499263,-0.045577712,0.07065742,0.02402177,0.0005480051,0.0781239,-0.16401234,0.15981121,-0.011063829,-0.14430326,0.029567651,-0.09973943,-0.14393455,-0.08573488,-0.18645379,-0.23545551,-0.2870861,-0.11749406,0.0022182683,-0.047815725,0.3194929,0.0371123,-0.17187127,0.08053705,0.09277377,0.089615405,0.13562667,0.030059703,-0.01682519,-0.08027913,-0.008366256,-0.007810967,0.17138913,-0.10355019,0.11775563,0.02130783,0.1086321,-0.014028028,-0.012554251,0.06881978,-0.014943253,0.04248832,0.1477233,-0.072901085,0.017588314,0.07523532,0.011162408,-0.15116781,-0.02917654,-0.06645385,0.0722459,0.020466577,0.14672485,-0.09185471,0.08655668,0.029859994,0.14708987,0.0803398,0.10433717,0.063643575,0.051085725,0.14658025,-0.12919582,0.18865165,0.025489181,0.20121756,-0.0018628687,-0.12159133,-0.040473852,0.03759635,-0.204961,-0.1258865,0.1097213,-0.09628072,-0.09557291,0.02
train,46,112,normal,-0.021787066,-0.06320244,0.106014535,0.07511026,-0.008720517,0.07867242,0.23704389,0.07301365,-0.13172944,-0.03241861,0.03755253,0.06717956,0.18447047,-0.23489058,-0.106352635,0.056402784,-0.08697005,0.0027383026,0.06466788,-0.10876747,0.0030494668,0.07291462,0.046385102,-0.06958838,0.0512565,-0.03333673,0.13395661,-0.023192354,-0.19261451,-0.23996586,-0.064218305,0.24475944,-0.03356252,0.045767035,-0.13373551,0.024226852,-0.0659968,0.035199262,0.1334945,-0.14432162,0.1595873,0.06865929,0.115274705,-0.10310225,-0.2249325,0.035551205,-0.1973492,0.0010968782,-0.13137537,-0.010640953,0.003553491,-0.094564326,0.16140263,-0.14992562,-0.045584492,0.07065582,0.02405082,0.00053633004,0.07810839,-0.16400251,0.1598264,-0.011072874,-0.14431018,0.029588861,-0.099742845,-0.14391431,-0.08575736,-0.18644029,-0.2354505,-0.2870852,-0.11748856,0.0022337674,-0.04780677,0.31948227,0.037102707,-0.17186476,0.08051058,0.09275965,0.089589305,0.13563704,0.030060109,-0.01682745,-0.080269836,-0.008377464,-0.007815242,0.17138304,-0.10355552,0.11776691,0.021312308,0.10864711,-0.014042087,-0.01254829,0.0688241,-0.014948508,0.04248734,0.1477219,-0.07290834,0.01758115,0.07522641,0.0111637935,-0.15115775,-0.029179499,-0.066456534,0.072239995,0.020461224,0.14671567,-0.091852054,0.08658521,0.029861927,0.14708787,0.08032019,0.10434231,0.06363819,0.05107791,0.14656955,-0.12920097,0.18865648,0.025508817,0.20120999,-0.0018608943,-0.12160742,-0.040491626,0.03760158,-0.20495617,-0.12589014,0.1097157,-0.09624663,-0.09554597,0.02
