entity_id,timestamp,actual_anomaly,anomaly_type,predicted_anomaly,error,threshold,drift,latency_ms
pump_1,1773918260367,True,drift,False,1.4829342365264893,1.7975362442555998,True,12
sensor_1,1773918260868,True,drift,False,1.2856431007385254,1.5356346139179986,True,16
engine_1,1773918261368,True,drift,False,1.0461314916610718,1.4550751568363887,False,10
engine_2,1773918261870,False,normal,False,1.3855499029159546,1.4188993583935465,True,9
turbine_1,1773918328529,True,drift,False,1.0747278928756714,1.4147726035384023,True,14
pump_1,1773918329030,False,normal,False,1.1890385150909424,1.6971817434029508,True,16
sensor_1,1773918329530,False,normal,True,1.5707907676696777,1.5497786177268442,False,13
engine_1,1773918330030,True,drift,False,1.074042558670044,1.4568029135663547,False,13
engine_2,1773918330530,True,drift,False,1.4154503345489502,1.4229999096956334,True,11
turbine_1,1773918397230,True,drift,False,1.0880100727081299,1.244723879668882,True,15
pump_1,1773918397730,False,normal,False,0.993510901927948,1.639111427264187,False,15
sensor_1,1773918398231,True,drift,False,1.4956163167953491,1.513273693767847,False,10
engine_1,1773918398732,False,normal,False,1.2138651609420776,1.4552584475443986,False,11
engine_2,1773918399232,True,drift,False,1.201352596282959,1.4180520906299112,True,11
turbine_1,1773918465889,True,drift,True,1.3947701454162598,1.2981345010214187,True,13
pump_1,1773918466389,True,drift,False,1.019715428352356,1.6106156224146448,False,9
sensor_1,1773918466890,True,drift,False,1.3066902160644531,1.463151525189661,True,12
engine_1,1773918467391,True,drift,False,1.330054759979248,1.4349699458868468,False,8
engine_2,1773918467891,True,drift,False,1.1869251728057861,1.418109248917596,True,11
turbine_1,1773918534575,True,drift,True,1.4317883253097534,1.3550871873920738,True,11
pump_1,1773918535075,True,drift,False,1.1361228227615356,1.6243415172835394,True,12
sensor_1,1773918535576,True,drift,False,1.2670024633407593,1.4447177493482068,True,8
engine_1,1773918536077,True,drift,False,1.1037743091583252,1.4292273509902298,True,12
engine_2,1773918536577,True,drift,False,1.073009967803955,1.4147138021845622,True,10
turbine_1,1773918603048,False,normal,False,1.162737250328064,1.3538992466947186,True,18
pump_1,1773918603548,True,drift,False,1.2178192138671875,1.6166861257668488,True,17
sensor_1,1773918604049,True,drift,False,1.242445707321167,1.4348758737674483,True,13
engine_1,1773918604549,True,drift,False,1.266186237335205,1.4262012487133706,True,11
engine_2,1773918605050,False,normal,False,1.1346369981765747,1.4117132857698498,True,9
turbine_1,1773918668823,True,drift,False,1.2606925964355469,1.3599502111094977,True,14
pump_1,1773918669323,True,drift,False,1.2939064502716064,1.6208999046040091,True,11
sensor_1,1773918669824,False,normal,True,1.5289497375488281,1.4684569885022658,False,15
engine_1,1773918670325,True,drift,False,1.3077948093414307,1.435440719303492,True,12
engine_2,1773918670826,False,normal,False,1.0416479110717773,1.4134442048552645,True,11
turbine_1,1773918733282,True,drift,True,1.630771517753601,1.4422777667606366,False,19
pump_1,1773918733783,False,normal,False,1.6176034212112427,1.6396969809983613,True,10
sensor_1,1773918734284,True,drift,False,1.3793338537216187,1.481606356502529,False,11
engine_1,1773918734784,False,normal,False,1.170732021331787,1.4142909824673677,True,13
engine_2,1773918735285,False,normal,False,1.088805079460144,1.355297385442069,False,14
turbine_1,1773918797612,True,drift,True,1.8470019102096558,1.569237007500218,False,14
pump_1,1773918798113,True,drift,False,1.4439630508422852,1.5493388652207298,True,20
sensor_1,1773918798613,True,drift,False,1.1782007217407227,1.4798738790301984,False,15
engine_1,1773918799113,False,normal,False,1.1586575508117676,1.3062266933577436,True,9
engine_2,1773918799614,False,normal,False,1.1566224098205566,1.3114602680731278,True,13
turbine_1,1773918861882,True,drift,False,1.4099899530410767,1.6067768671063374,True,22
pump_1,1773918863102,True,drift,False,0.9898151159286499,1.467030788567958,True,13
sensor_1,1773918863603,True,drift,False,1.3316000699996948,1.4836950652588794,False,14
engine_1,1773918864103,False,normal,False,1.0304501056671143,1.2825203367983276,True,20
engine_2,1773918864603,False,normal,False,0.9666894674301147,1.3138630608469208,True,10
turbine_1,1773918926831,True,noise,False,1.0692564249038696,1.6070269580960064,True,18
pump_1,1773918927331,True,noise,True,1.4868884086608887,1.4679410924594698,True,11
sensor_1,1773918927832,True,drift,False,1.496429443359375,1.5084067927633853,False,15
engine_1,1773918928332,False,normal,False,0.966380774974823,1.2875307746109623,True,12
engine_2,1773918928832,True,drift,False,0.9642044901847839,1.260743878003453,True,16
turbine_1,1773918990666,False,normal,False,1.0910841226577759,1.6067881168144302,True,15
pump_1,1773918991167,True,noise,True,2.024209499359131,1.6664220905981109,True,10
sensor_1,1773918991668,True,drift,False,1.4550970792770386,1.4836662231601057,False,19
engine_1,1773918992168,False,normal,False,0.9222838878631592,1.2934925353524385,True,13
engine_2,1773918992668,True,drift,False,1.1249606609344482,1.1811635173296555,True,20
turbine_1,1773919054870,False,normal,False,0.9449557662010193,1.6120955730168318,True,16
pump_1,1773919055371,False,normal,False,1.6155070066452026,1.6874533308797999,False,18
sensor_1,1773919055871,False,normal,False,1.3244770765304565,1.4588174545035542,False,10
engine_1,1773919056372,False,normal,False,1.0004966259002686,1.277209748870115,True,15
engine_2,1773919056872,True,drift,True,1.3174461126327515,1.2155149512325238,True,10
turbine_1,1773919118981,True,drift,False,1.1202270984649658,1.5907043172510342,True,20
pump_1,1773919119482,False,normal,False,1.3695847988128662,1.7252448314935107,True,16
sensor_1,1773919119982,True,drift,False,1.4417011737823486,1.4853394246369247,True,12
engine_1,1773919120483,True,drift,False,1.2348719835281372,1.2548709659300847,True,16
engine_2,1773919120984,True,drift,True,1.276947259902954,1.2359916402143702,True,16
turbine_1,1773919182771,True,drift,False,1.2274327278137207,1.566629755483581,True,20
pump_1,1773919183271,False,normal,False,1.3638839721679688,1.7312504107498425,True,16
sensor_1,1773919183772,True,drift,False,1.3108853101730347,1.4862597867149308,True,13
engine_1,1773919184272,True,drift,False,1.2239389419555664,1.2711903296982705,True,20
engine_2,1773919184772,False,normal,False,1.2456454038619995,1.2593272189026556,True,14
turbine_1,1773919246204,True,drift,False,1.2832229137420654,1.5756758972918024,True,16
pump_1,1773919246704,False,normal,False,1.115939974784851,1.7323753492933174,True,16
sensor_1,1773919247205,True,drift,False,1.074467420578003,1.5003850485864374,True,12
engine_1,1773919247705,True,drift,False,1.1501129865646362,1.2508954168439121,True,19
engine_2,1773919248206,True,drift,False,1.2638041973114014,1.2795107727061832,True,17
turbine_1,1773919309511,True,drift,False,1.3161357641220093,1.5811543031625024,True,18
pump_1,1773919310011,True,drift,False,1.2373608350753784,1.7304276178818103,True,20
sensor_1,1773919310512,True,drift,False,1.2586326599121094,1.4483094470308637,False,20
engine_1,1773919311012,True,drift,False,1.1592936515808105,1.2182220134030763,True,12
engine_2,1773919311513,True,drift,False,1.0833218097686768,1.2804886548731453,True,14
turbine_1,1773919372689,True,drift,False,1.1185815334320068,1.482071361124349,False,18
pump_1,1773919373190,True,drift,False,1.2785022258758545,1.6912706439407383,True,23
sensor_1,1773919373691,True,drift,False,1.3524798154830933,1.444701672398927,False,14
engine_1,1773919374191,True,drift,True,1.3623470067977905,1.2650039651815177,True,12
engine_2,1773919374692,True,drift,False,1.021793246269226,1.2792303858228948,True,12
turbine_1,1773919435880,False,normal,True,1.5044971704483032,1.38735118587668,True,15
pump_1,1773919436380,True,drift,False,1.2818641662597656,1.676472263337463,True,10
sensor_1,1773919436881,False,normal,False,1.0447841882705688,1.4519121597881544,False,15
engine_1,1773919437382,False,normal,True,1.3215404748916626,1.2957557898817245,True,15
engine_2,1773919437882,True,drift,False,1.1987601518630981,1.2721073290947804,False,11
turbine_1,1773919499105,True,drift,True,1.448269009590149,1.3967564756807642,True,18
pump_1,1773919499606,True,drift,False,1.183560848236084,1.6714733828671948,True,15
sensor_1,1773919500107,False,normal,False,0.9553868770599365,1.4665097350000569,True,9
engine_1,1773919500607,True,drift,False,0.9938465356826782,1.2807733070306309,False,16
engine_2,1773919501108,False,normal,False,1.2517855167388916,1.2883734322995108,False,18
turbine_1,1773919562323,True,drift,False,1.0726145505905151,1.3967799885663228,True,14
pump_1,1773919562823,True,drift,False,1.6122181415557861,1.692005423242622,True,19
sensor_1,1773919563324,False,normal,False,0.9493936896324158,1.4188620251564703,True,12
engine_1,1773919563824,True,drift,False,1.0459988117218018,1.281456285217805,False,13
engine_2,1773919564529,False,normal,False,1.1836034059524536,1.2950223367167153,True,11
turbine_1,1773919625405,True,drift,False,1.326164722442627,1.4178251736118803,True,17
pump_1,1773919625906,True,drift,True,1.9732245206832886,1.6737066802159026,True,16
sensor_1,1773919626406,False,normal,False,0.9718523621559143,1.364396452311777,True,8
engine_1,1773919626906,True,drift,False,1.112561821937561,1.2809684453491792,False,16
engine_2,1773919627407,False,normal,False,1.3016284704208374,1.3143412170983009,True,9
turbine_1,1773919688189,True,drift,False,1.2998942136764526,1.418965865653096,True,17
pump_1,1773919688690,True,drift,True,1.7077442407608032,1.667678291786694,False,8
sensor_1,1773919689190,True,drift,False,1.0869694948196411,1.3332946364057143,True,15
engine_1,1773919689690,True,drift,False,1.0531432628631592,1.2801208985676782,False,8
engine_2,1773919690191,True,drift,False,1.0762267112731934,1.291835897949644,True,12
turbine_1,1773919750898,True,drift,True,1.4663536548614502,1.4412931357943957,False,19
pump_1,1773919751399,True,drift,False,1.5761092901229858,1.6923546441156772,False,13
sensor_1,1773919751899,True,drift,False,1.175868272781372,1.2735423439711524,True,18
engine_1,1773919752399,True,drift,False,1.113878607749939,1.2664598615827256,False,10
engine_2,1773919752900,True,drift,False,1.032812476158142,1.2739824371890696,True,9
turbine_1,1773919813577,True,drift,True,1.5305136442184448,1.4986806702277367,True,14
pump_1,1773919814078,True,noise,False,1.4334783554077148,1.698296556699432,False,12
sensor_1,1773919814578,True,drift,True,1.5331332683563232,1.3400975061523994,True,13
engine_1,1773919815079,False,normal,True,1.3038897514343262,1.2817503082317854,False,16
engine_2,1773919815580,True,drift,False,1.1981422901153564,1.2565471443589025,False,12
turbine_1,1773919876189,True,drift,False,1.3934643268585205,1.509392285497327,True,17
pump_1,1773919876690,False,normal,False,1.1992172002792358,1.6972130308541684,False,8
sensor_1,1773919877191,True,drift,True,1.728011965751648,1.481372695653952,True,11
engine_1,1773919877693,True,drift,True,1.4940369129180908,1.3674298514423535,True,13
engine_2,1773919878193,True,drift,False,1.248515248298645,1.2534707532781115,False,15
turbine_1,1773919938762,True,drift,False,1.2039167881011963,1.4895976524528065,False,12
pump_1,1773919939263,True,drift,False,1.119581937789917,1.6976281099736699,False,13
sensor_1,1773919939764,False,normal,False,1.410988211631775,1.5046182845779041,True,12
engine_1,1773919940265,True,drift,False,1.3439412117004395,1.3918319887619268,True,16
engine_2,1773919940766,True,drift,False,1.2548555135726929,1.2707799721612905,False,10
turbine_1,1773920001334,True,drift,False,1.3367832899093628,1.506806159378256,True,18
pump_1,1773920001835,True,drift,False,1.1465283632278442,1.6951999202061465,False,11
sensor_1,1773920002335,False,noise,False,1.1648879051208496,1.4820595039255449,True,20
engine_1,1773920002836,True,drift,False,1.2932316064834595,1.3793268271292478,True,15
engine_2,1773920003336,False,normal,True,1.3821357488632202,1.3191781350348446,True,9
turbine_1,1773920063903,True,spike,True,1.7788640260696411,1.5856288106546985,True,20
pump_1,1773920064404,True,drift,False,1.394136905670166,1.7294503874761962,True,9
sensor_1,1773920064906,True,drift,False,1.1766570806503296,1.4896037020427864,True,10
engine_1,1773920065406,True,drift,True,1.6089565753936768,1.4517745098407508,True,14
engine_2,1773920065907,True,drift,True,1.5823324918746948,1.4125142113424607,True,12
turbine_1,1773920126474,False,normal,False,1.601353406906128,1.6127671638467318,True,18
pump_1,1773920126975,True,drift,False,1.792771339416504,1.7960970008820087,True,9
sensor_1,1773920127476,True,drift,False,1.298853874206543,1.4840524443886862,False,13
engine_1,1773920127977,True,spike,True,1.9036544561386108,1.6157003705581858,True,12
engine_2,1773920128477,True,drift,False,1.381577968597412,1.4311377061759563,True,9
turbine_1,1773920189043,False,normal,False,1.2268491983413696,1.6039857947156586,True,22
pump_1,1773920189544,True,drift,False,1.7486388683319092,1.8193654598484221,True,17
sensor_1,1773920190045,True,drift,False,1.1944401264190674,1.5091326501312063,True,17
engine_1,1773920190545,False,normal,True,1.685347318649292,1.6813407548328725,True,18
engine_2,1773920191046,True,drift,False,1.2807180881500244,1.4382330687788067,True,16
turbine_1,1773920251620,False,normal,False,1.262195110321045,1.6024383726082725,True,14
pump_1,1773920252120,False,normal,False,1.424692988395691,1.7139053793762233,True,10
sensor_1,1773920252621,True,drift,False,1.52533757686615,1.548780177250243,True,11
engine_1,1773920253122,False,normal,False,1.3916714191436768,1.690842492279116,True,11
engine_2,1773920253623,True,drift,False,1.4537360668182373,1.4638840987330646,True,12
turbine_1,1773920314499,False,normal,False,1.139303207397461,1.6039919283537012,True,16
pump_1,1773920315000,False,normal,False,1.3972358703613281,1.6437840636895436,False,15
sensor_1,1773920315501,False,normal,False,1.4488461017608643,1.5684278331088344,True,13
engine_1,1773920316045,True,drift,False,1.3288153409957886,1.6868674522751292,True,13
engine_2,1773920316546,False,normal,True,1.7622342109680176,1.5732422885605375,True,14
turbine_1,1773920377140,True,drift,False,1.1709845066070557,1.5845128067176129,True,13
pump_1,1773920377641,True,drift,False,1.1781779527664185,1.6086684244257545,False,9
sensor_1,1773920378141,True,drift,False,1.0673679113388062,1.5724853145529072,True,9
engine_1,1773920378642,True,drift,False,1.2520382404327393,1.6810341233864678,True,13
engine_2,1773920379144,False,normal,False,1.3826099634170532,1.5723469519067237,True,15
turbine_1,1773920439715,True,drift,False,1.285453200340271,1.5330415587133792,False,20
pump_1,1773920440215,True,drift,False,1.2613930702209473,1.6162749366056002,True,18
sensor_1,1773920440715,True,drift,False,1.3748838901519775,1.5470268544035142,True,15
engine_1,1773920441215,True,drift,False,1.274169683456421,1.6808184107905106,True,9
engine_2,1773920441715,False,normal,False,0.8655693531036377,1.604337380015079,True,18
turbine_1,1773920502286,True,drift,False,1.1642075777053833,1.5159187998269663,False,23
pump_1,1773920502786,True,drift,False,1.5282000303268433,1.6236790437559996,False,16
sensor_1,1773920503286,True,drift,False,1.4427642822265625,1.46947739001278,True,17
engine_1,1773920503788,True,drift,False,1.137046456336975,1.6679807247614358,True,19
engine_2,1773920504288,True,drift,False,1.1035795211791992,1.60214723540074,True,18
turbine_1,1773920564863,True,drift,False,1.2469614744186401,1.518185225612819,False,23
pump_1,1773920565364,True,drift,False,1.3221867084503174,1.6262446915618243,False,16
sensor_1,1773920565863,True,drift,False,1.1618613004684448,1.446753289480254,True,17
engine_1,1773920566364,False,normal,False,1.3391098976135254,1.6676878431533906,True,19
engine_2,1773920566865,True,drift,False,1.3601359128952026,1.6105515510493107,True,14
turbine_1,1773920627421,True,drift,False,1.2905572652816772,1.5136873445714811,False,19
pump_1,1773920627921,True,drift,False,1.3233305215835571,1.6266835981184389,False,18
sensor_1,1773920628421,True,drift,False,1.163731575012207,1.446742862931505,True,9
engine_1,1773920628923,True,drift,False,1.6269011497497559,1.7046318696782214,True,11
engine_2,1773920629424,True,drift,False,1.349794626235962,1.6071314504685235,True,18
turbine_1,1773920689991,True,drift,False,1.1155362129211426,1.3941761563003716,True,14
pump_1,1773920690492,False,normal,False,1.5549497604370117,1.645244421180558,False,13
sensor_1,1773920690992,True,drift,False,1.1736811399459839,1.4466910447641754,True,15
engine_1,1773920691492,True,drift,False,1.2937365770339966,1.6712195308796818,True,14
engine_2,1773920691993,True,drift,False,1.2944873571395874,1.5642129906933093,True,14
turbine_1,1773920752566,True,drift,True,1.5106680393218994,1.3590896340707115,True,17
pump_1,1773920753066,False,normal,False,1.2290892601013184,1.5782290088924122,True,18
sensor_1,1773920753567,True,drift,False,1.3796989917755127,1.4428232045013396,False,12
engine_1,1773920754067,True,drift,False,1.071913719177246,1.522186047830053,False,13
engine_2,1773920754568,True,drift,False,1.223183035850525,1.527434559018043,False,13
turbine_1,1773920815134,True,drift,True,1.7075456380844116,1.482646114436996,True,19
pump_1,1773920815635,False,normal,False,0.9389399886131287,1.503895658734416,True,13
sensor_1,1773920816136,True,drift,False,1.404232382774353,1.4631818949915443,False,10
engine_1,1773920816637,True,drift,False,1.1276198625564575,1.4498376552330914,True,15
engine_2,1773920817138,False,normal,False,1.3710278272628784,1.5370297909389012,False,11
turbine_1,1773920877710,True,drift,False,1.2771152257919312,1.4839472103899856,True,21
pump_1,1773920878210,False,normal,False,0.9336364269256592,1.4873818676022503,True,18
sensor_1,1773920878710,True,drift,False,1.160538673400879,1.4284203967722888,True,22
engine_1,1773920879210,False,normal,False,1.087571620941162,1.425854917798268,True,13
engine_2,1773920879710,True,drift,False,1.3737573623657227,1.5253316862144919,False,15
turbine_1,1773920940285,True,drift,False,1.3850188255310059,1.5021064696229411,True,16
pump_1,1773920940787,False,normal,False,0.9097468852996826,1.4612261289189463,True,14
sensor_1,1773920941287,True,drift,False,1.2886900901794434,1.3990794958897186,True,12
engine_1,1773920941788,False,normal,False,1.2398312091827393,1.4147585054419505,True,15
engine_2,1773920942289,True,drift,False,1.2691582441329956,1.4301169848435284,True,15
turbine_1,1773921002864,False,normal,False,1.4708490371704102,1.5134366161676158,False,19
pump_1,1773921003364,False,normal,False,1.1084688901901245,1.4567100945339646,True,10
sensor_1,1773921003865,False,normal,False,1.3076854944229126,1.4034443109868568,True,12
engine_1,1773921004365,False,normal,True,1.5766366720199585,1.479561461764352,True,14
engine_2,1773921004866,True,drift,False,1.3603712320327759,1.426098989729732,True,18
turbine_1,1773921065452,True,drift,False,1.1348645687103271,1.5094562743743252,False,16
pump_1,1773921065953,False,normal,False,1.2655363082885742,1.457231027657341,True,11
sensor_1,1773921066453,True,spike,False,1.2161885499954224,1.3846509376088276,True,12
engine_1,1773921066953,True,drift,False,1.5150079727172852,1.51826934821848,True,12
engine_2,1773921067454,True,spike,True,1.4312028884887695,1.4036890410714036,False,13
turbine_1,1773921128031,True,drift,False,1.0769497156143188,1.5104709972608488,False,18
pump_1,1773921128532,False,normal,False,1.433427095413208,1.4346138561021218,True,15
sensor_1,1773921129032,True,drift,False,1.1939774751663208,1.342493254356821,True,11
engine_1,1773921129531,True,drift,False,1.2698147296905518,1.5236377799823229,True,20
engine_2,1773921130032,True,drift,False,1.3783290386199951,1.3990488093544213,False,16
turbine_1,1773921190613,True,drift,False,1.0852490663528442,1.5065262601151501,False,15
pump_1,1773921191114,False,normal,True,1.4690994024276733,1.4631322520703771,True,11
sensor_1,1773921191613,True,drift,False,1.0987145900726318,1.3349424707935076,False,12
engine_1,1773921192114,True,drift,False,1.2555289268493652,1.515923576902645,True,10
engine_2,1773921192615,True,drift,False,1.3512779474258423,1.3979330134772714,False,14
turbine_1,1773921253194,True,drift,False,1.162013053894043,1.498268016643776,False,18
pump_1,1773921253694,False,normal,False,1.133015751838684,1.4421249046828732,True,14
sensor_1,1773921254194,True,drift,False,1.1123563051223755,1.3450402632660676,True,17
engine_1,1773921254693,True,drift,False,1.0554989576339722,1.436723487770222,True,15
engine_2,1773921255194,True,drift,True,1.5684616565704346,1.451829051151657,False,12
turbine_1,1773921315759,True,drift,False,1.4395822286605835,1.5457639813997168,True,17
pump_1,1773921316260,False,normal,False,1.0909931659698486,1.3588364515675027,True,18
sensor_1,1773921316761,False,normal,False,1.0878183841705322,1.345288080495197,True,12
engine_1,1773921317261,False,normal,False,1.091796875,1.4224912720035214,True,21
engine_2,1773921317762,True,drift,True,1.7644537687301636,1.570666245916594,True,10
turbine_1,1773921378336,False,normal,True,1.5924999713897705,1.5637104790864895,True,16
pump_1,1773921378837,False,normal,False,1.3592764139175415,1.3819630278058448,True,11
sensor_1,1773921379337,False,normal,False,1.1236156225204468,1.3090424982722684,True,12
engine_1,1773921379838,True,drift,False,1.1564850807189941,1.4245366008913942,True,11
engine_2,1773921380339,True,drift,True,1.7908847332000732,1.6546999428967375,True,19
turbine_1,1773921440916,True,drift,True,1.5286751985549927,1.4980704431794283,False,17
pump_1,1773921441417,False,normal,False,1.1812529563903809,1.3899366194395817,True,11
sensor_1,1773921441918,False,normal,False,1.0168722867965698,1.2563680359147846,True,16
engine_1,1773921442418,True,drift,False,1.3201038837432861,1.4241245249588488,False,14
engine_2,1773921442918,True,drift,True,1.7283070087432861,1.7049600765483957,True,10
turbine_1,1773921503493,True,drift,False,1.3917927742004395,1.5103793596342787,False,16
pump_1,1773921503994,False,normal,False,0.9550044536590576,1.3889021515791,True,13
sensor_1,1773921504494,True,drift,False,0.9336664080619812,1.2595061649705255,True,10
engine_1,1773921504994,True,drift,False,1.3028233051300049,1.4360605060683143,False,14
engine_2,1773921505495,False,normal,False,1.4990464448928833,1.7120878454208057,True,13
turbine_1,1773921566068,True,drift,True,1.6788488626480103,1.5680627499045194,False,19
pump_1,1773921566569,False,normal,False,0.949913501739502,1.3689374873774995,False,18
sensor_1,1773921567070,True,drift,True,1.4564634561538696,1.3095228468689317,True,15
engine_1,1773921567571,True,drift,False,1.2989027500152588,1.4415198196716967,False,20
engine_2,1773921568072,False,normal,False,1.0803102254867554,1.7282018734654039,True,9
turbine_1,1773921628644,True,drift,False,1.5664498805999756,1.5846226817435989,False,16
pump_1,1773921629145,True,drift,False,1.1290477514266968,1.3700856367560168,False,12
sensor_1,1773921629646,True,drift,True,1.5633867979049683,1.381660694358588,True,12
engine_1,1773921630145,True,drift,False,1.3425847291946411,1.3872455276744167,False,11
engine_2,1773921630646,False,normal,False,1.125135064125061,1.7324418715850634,True,12
turbine_1,1773921691228,True,drift,False,1.1592838764190674,1.5845986535426457,False,17
pump_1,1773921691729,True,drift,False,1.2239904403686523,1.364724668897061,False,12
sensor_1,1773921692229,True,drift,False,1.1559261083602905,1.3753168078865246,True,16
engine_1,1773921692730,False,normal,True,1.384053349494934,1.3623998820665761,True,9
engine_2,1773921693230,False,normal,False,1.1604397296905518,1.7250303922925943,True,12
turbine_1,1773921753782,False,normal,False,1.0676783323287964,1.5849328838873062,False,17
pump_1,1773921754283,True,drift,False,1.1985106468200684,1.3216796423680262,False,16
sensor_1,1773921754784,True,drift,False,1.3109928369522095,1.3920512183985876,True,12
engine_1,1773921755285,True,drift,True,1.4049454927444458,1.387178140624793,True,13
engine_2,1773921755785,False,normal,False,1.0207339525222778,1.7223871874014927,True,10
turbine_1,1773921816394,True,drift,False,1.0047550201416016,1.611263779912181,True,20
pump_1,1773921816895,True,drift,True,1.5303583145141602,1.3404307625213878,False,9
sensor_1,1773921817394,False,normal,True,1.8370575904846191,1.526783512513203,False,9
engine_1,1773921817895,True,drift,False,1.283057451248169,1.3786447032664801,False,12
engine_2,1773921818396,False,normal,False,1.2137210369110107,1.7149148689985454,True,13
turbine_1,1773921878976,True,drift,False,1.1066879034042358,1.6115599012507567,True,19
pump_1,1773921879476,False,normal,True,1.6866031885147095,1.454638062438148,False,9
sensor_1,1773921879976,False,normal,False,1.4956964254379272,1.5957436784386387,True,16
engine_1,1773921880477,True,drift,False,1.172497272491455,1.3731424938378285,False,10
engine_2,1773921880977,False,normal,False,1.1516335010528564,1.646200112117542,False,17
turbine_1,1773921941551,True,drift,False,1.0561203956604004,1.5635236086871485,False,14
pump_1,1773921942053,True,drift,False,1.277154564857483,1.4905233758571432,True,16
sensor_1,1773921942553,False,normal,False,1.1167525053024292,1.5963067140121947,True,14
engine_1,1773921943054,True,drift,False,1.063777208328247,1.3758382825737283,False,18
engine_2,1773921943554,False,normal,False,1.230437159538269,1.585776574893814,True,16
turbine_1,1773922004124,True,drift,False,1.0140621662139893,1.5261314884387556,True,17
pump_1,1773922004625,True,drift,False,1.1352845430374146,1.4670700593306136,True,15
sensor_1,1773922005125,False,normal,False,1.3762260675430298,1.6148925910972236,True,17
engine_1,1773922005626,True,drift,False,1.0247551202774048,1.3831233472231264,False,13
engine_2,1773922006126,False,normal,False,1.3696900606155396,1.4836038728319025,True,16
turbine_1,1773922066721,True,drift,False,1.0180684328079224,1.465360585148679,True,20
pump_1,1773922067222,True,spike,False,1.3303883075714111,1.4836036903966945,True,17
sensor_1,1773922067723,False,normal,False,1.1785749197006226,1.6145444144892676,True,16
engine_1,1773922068223,False,normal,False,0.9839634895324707,1.3721929573353622,False,13
engine_2,1773922068723,False,normal,False,1.089220404624939,1.3445502633419075,True,12
turbine_1,1773922129301,True,drift,False,1.2539993524551392,1.4435105316718544,True,21
pump_1,1773922129801,True,drift,False,1.2953590154647827,1.4937452796482082,True,15
sensor_1,1773922130300,False,normal,False,0.9442402124404907,1.613695038970708,True,13
engine_1,1773922130801,False,normal,False,0.9603924751281738,1.3714118220799636,True,16
engine_2,1773922131302,False,normal,False,0.9236282110214233,1.2639265068360825,True,14
turbine_1,1773922191899,True,drift,True,1.4061322212219238,1.362722553956899,True,21
pump_1,1773922192400,True,drift,False,1.1620259284973145,1.4859207332821949,True,10
sensor_1,1773922192901,True,drift,False,1.1853364706039429,1.587682139610132,True,14
engine_1,1773922193402,True,drift,False,1.1251047849655151,1.3506258800730648,True,16
engine_2,1773922193902,True,drift,False,1.087638258934021,1.2642907792717117,True,15
turbine_1,1773922254486,True,drift,True,1.3087947368621826,1.2851072194604116,True,17
pump_1,1773922254987,True,spike,False,1.3677890300750732,1.5003298358556434,True,8
sensor_1,1773922255487,True,drift,False,1.2136098146438599,1.5383500437952755,True,10
engine_1,1773922255987,True,drift,True,1.445745587348938,1.3755398017836298,True,13
engine_2,1773922256488,True,drift,False,1.2141532897949219,1.2755415435478212,True,17
turbine_1,1773922317079,True,drift,True,1.3628004789352417,1.3232088376568178,True,19
pump_1,1773922317580,True,drift,False,1.4219328165054321,1.5190966013892817,True,15
sensor_1,1773922318081,True,drift,False,1.0553745031356812,1.5362585087567024,True,10
engine_1,1773922318582,True,drift,True,1.500779390335083,1.4050249856923174,True,13
engine_2,1773922319083,True,drift,True,1.3046613931655884,1.3002371505449535,True,13
turbine_1,1773922379653,True,drift,False,1.3347878456115723,1.3553644137493763,True,13
pump_1,1773922380154,True,drift,False,1.422308325767517,1.5350956790051964,True,12
sensor_1,1773922380655,True,drift,False,1.2080516815185547,1.5262800699512518,True,9
engine_1,1773922381155,True,drift,True,1.4460766315460205,1.414486244849371,True,15
engine_2,1773922381655,True,drift,False,1.324439525604248,1.3297764639812828,True,14
turbine_1,1773922442235,False,normal,False,1.2400721311569214,1.365548724888332,True,18
pump_1,1773922442736,True,drift,True,1.6113396883010864,1.5544302445159228,True,14
sensor_1,1773922443237,True,drift,False,1.1537139415740967,1.3537841834406648,True,13
engine_1,1773922443737,True,drift,True,1.4272915124893188,1.4201064838822202,False,9
engine_2,1773922444238,True,drift,True,1.3782317638397217,1.3594765571782572,True,12
turbine_1,1773922504822,False,normal,True,1.435530662536621,1.4094412710687714,True,19
pump_1,1773922505323,True,drift,True,1.912308692932129,1.6311285774299382,True,10
sensor_1,1773922505824,True,spike,True,1.5650815963745117,1.377292707127134,True,11
engine_1,1773922506330,False,normal,False,1.3513083457946777,1.4412681613408764,False,14
engine_2,1773922506830,False,normal,True,1.4975661039352417,1.4194520447006855,True,10
turbine_1,1773922567392,True,drift,False,1.4150100946426392,1.4240476303851586,False,20
pump_1,1773922567893,False,normal,False,1.5581004619598389,1.660648727185331,True,10
sensor_1,1773922568394,True,drift,True,1.9080888032913208,1.5420758246276554,False,11
engine_1,1773922568895,False,normal,False,1.393074631690979,1.4708586450103187,False,13
engine_2,1773922569396,False,normal,False,1.1879353523254395,1.416087902364416,True,13
turbine_1,1773922629993,True,drift,False,1.4266242980957031,1.4527513134981,True,13
pump_1,1773922630493,True,drift,False,1.1211949586868286,1.6613192018163274,True,16
sensor_1,1773922630995,True,drift,False,1.4357110261917114,1.5508152359547418,False,15
engine_1,1773922631496,False,normal,False,1.1974085569381714,1.4738671511995711,False,13
